id,us_votes,non_us_votes,us_rating,non_us_rating
tt0099119/,"
15
","
204
",7.2,6.9
tt0099127/,"
57
","
202
",6.1,6.6
tt0099128/,"
1,608
","
1,013
",5.7,5.6
tt0099134/,"
79
","
25
",5.8,4.4
tt0099136/,"
149
","
633
",5.3,5.8
tt0099138/,"
75
","
675
",5.9,6.9
tt0099141/,"
8,167
","
20,601
",5.8,6.0
tt0099142/,"
25
","
989
",5.9,5.6
tt0099151/,"
420
","
400
",5.6,5.3
tt0099153/,"
187
","
193
",5.3,4.7
tt0099155/,"
239
","
272
",5.2,4.7
tt0099160/,"
3,576
","
7,252
",5.7,5.8
tt0099164/,"
168
","
157
",4.6,4.2
tt0099165/,"
5,899
","
11,462
",5.2,5.7
tt0099166/,"
556
","
262
",6.2,5.9
tt0099167/,"
22
","
115
",5.1,6.0
tt0099173/,"
1,203
","
1,875
",6.0,5.9
tt0099180/,"
3,835
","
6,692
",6.3,6.1
tt0099200/,"
113
","
440
",6.7,6.2
tt0099204/,"
4,371
","
5,442
",5.7,5.7
tt0099210/,"
10
","
101
",4.1,5.9
tt0099215/,"
8
","
128
",7.6,6.7
tt0099218/,"
12
","
123
",6.9,6.8
tt0099226/,"
31
","
140
",6.6,6.7
tt0099227/,"
53
","
79
",4.7,3.9
tt0099229/,"
5
","
78
",6.0,6.0
tt0099234/,"
25
","
159
",7.2,6.8
tt0099240/,"
31
","
115
",6.6,6.4
tt0099250/,"
175
","
361
",4.9,5.0
tt0099253/,"
11,547
","
19,549
",5.9,5.7
tt0099260/,"
306
","
570
",5.2,5.2
tt0099264/,"
25
","
60
",4.5,5.1
tt0099265/,"
36
","
119
",6.7,6.5
tt0099266/,"
794
","
2,785
",7.8,7.5
tt0099268/,"
29
","
369
",6.6,6.5
tt0099271/,"
334
","
299
",4.7,4.4
tt0099272/,"
31
","
163
",7.5,6.9
tt0099277/,"
1,648
","
3,622
",5.9,5.8
tt0099278/,"
138
","
142
",3.1,2.9
tt0099280/,"
173
","
69
",3.4,3.7
tt0099286/,"
173
","
174
",5.6,5.7
tt0099291/,"
727
","
1,289
",6.8,6.6
tt0099292/,"
986
","
2,701
",6.4,6.3
tt0099293/,"
33
","
881
",5.2,5.7
tt0099298/,"
37
","
122
",6.1,5.8
tt0099305/,"
169
","
40
",4.2,4.3
tt0099310/,"
627
","
1,140
",6.6,6.7
tt0099316/,"
1,598
","
1,638
",6.2,5.9
tt0099323/,"
179
","
255
",5.9,5.2
tt0099327/,"
424
","
246
",5.7,5.3
tt0099329/,"
14,532
","
24,235
",6.5,6.4
tt0099334/,"
3,548
","
12,479
",7.4,7.5
tt0099338/,"
14
","
95
",5.4,6.5
tt0099341/,"
125
","
401
",7.0,6.8
tt0099342/,"
404
","
168
",6.0,5.1
tt0099344/,"
16
","
104
",5.9,5.6
tt0099348/,"
53,039
","
107,577
",8.0,8.0
tt0099349/,"
16
","
212
",8.0,6.7
tt0099351/,"
29
","
212
",4.6,4.0
tt0099352/,"
15
","
137
",5.7,6.1
tt0099364/,"
577
","
1,209
",5.0,5.0
tt0099365/,"
14,795
","
28,276
",6.5,6.3
tt0099371/,"
19,879
","
35,748
",6.1,5.9
tt0099374/,"
61
","
165
",4.0,4.1
tt0099376/,"
138
","
103
",5.0,4.6
tt0099378/,"
44
","
150
",5.5,5.3
tt0099381/,"
248
","
332
",4.9,4.5
tt0099385/,"
3,251
","
9,261
",5.6,5.6
tt0099395/,"
582
","
465
",5.2,4.2
tt0099398/,"
5
","
123
",6.7,6.9
tt0099399/,"
1,456
","
3,693
",4.9,4.8
tt0099401/,"
884
","
830
",5.2,4.7
tt0099406/,"
142
","
206
",6.6,6.0
tt0099409/,"
1,605
","
3,795
",5.3,5.4
tt0099415/,"
78
","
517
",4.5,5.1
tt0099422/,"
18,582
","
22,927
",6.3,6.0
tt0099423/,"
57,730
","
165,507
",7.0,7.2
tt0099426/,"
1,585
","
5,844
",7.7,7.5
tt0099429/,"
409
","
2,522
",6.6,6.7
tt0099430/,"
84
","
280
",5.0,5.5
tt0099432/,"
13
","
457
",3.9,5.7
tt0099436/,"
68
","
610
",6.6,7.0
tt0099437/,"
25
","
93
",8.2,6.7
tt0099440/,"
54
","
43
",5.3,5.0
tt0099441/,"
1,282
","
420
",5.4,5.0
tt0099445/,"
77
","
272
",4.6,4.9
tt0099446/,"
49
","
399
",6.4,7.2
tt0099450/,"
1,107
","
883
",5.8,5.7
tt0099459/,"
79
","
58
",3.9,3.8
tt0099460/,"
513
","
912
",5.7,5.7
tt0099461/,"
50
","
67
",3.2,3.0
tt0099463/,"
111
","
77
",5.9,5.4
tt0099472/,"
6,022
","
12,077
",6.9,6.8
tt0099479/,"
42
","
872
",4.9,6.1
tt0099480/,"
144
","
52
",6.0,6.0
tt0099484/,"
244
","
2,345
",5.7,5.6
tt0099487/,"
79,451
","
211,770
",7.9,7.9
tt0099498/,"
62
","
68
",5.2,4.5
tt0099502/,"
39
","
40
",4.6,4.7
tt0099506/,"
138
","
201
",5.4,5.5
tt0099512/,"
4,169
","
2,530
",5.6,5.0
tt0099520/,"
330
","
515
",5.1,5.0
tt0099523/,"
91
","
109
",4.3,4.4
tt0099528/,"
8,678
","
12,220
",6.7,6.2
tt0099541/,"
36
","
71
",5.5,5.3
tt0099545/,"
35
","
870
",5.4,5.8
tt0099546/,"
452
","
335
",4.9,4.9
tt0099554/,"
38
","
92
",3.6,3.5
tt0099557/,"
346
","
475
",6.3,5.9
tt0099564/,"
77
","
647
",3.6,3.9
tt0099566/,"
1,190
","
3,018
",7.1,7.4
tt0099568/,"
23
","
54
",6.0,4.5
tt0099572/,"
63
","
134
",4.2,4.0
tt0099575/,"
1,879
","
2,515
",4.7,4.7
tt0099578/,"
1,344
","
1,542
",5.8,5.6
tt0099581/,"
1,691
","
2,139
",6.1,6.2
tt0099582/,"
18,737
","
38,845
",6.5,6.6
tt0099593/,"
36
","
46
",5.6,5.6
tt0099594/,"
59
","
113
",5.6,5.4
tt0099595/,"
627
","
627
",3.9,3.6
tt0099606/,"
344
","
772
",5.8,5.6
tt0099607/,"
56
","
165
",7.0,6.5
tt0099611/,"
2,874
","
4,224
",6.3,6.0
tt0099612/,"
1,170
","
1,471
",5.6,5.4
tt0099613/,"
25
","
134
",4.8,3.1
tt0099615/,"
7,158
","
6,661
",6.7,6.3
tt0099622/,"
74
","
38
",3.4,3.1
tt0099623/,"
469
","
530
",5.0,4.9
tt0099625/,"
255
","
185
",3.5,3.6
tt0099629/,"
90
","
517
",6.4,6.5
tt0099634/,"
143
","
516
",7.0,6.3
tt0099636/,"
744
","
830
",4.8,4.7
tt0099637/,"
766
","
1,556
",5.9,5.4
tt0099642/,"
59
","
57
",5.1,4.5
tt0099648/,"
174
","
129
",4.5,3.8
tt0099651/,"
32
","
191
",4.8,5.8
tt0099652/,"
273
","
2,004
",7.4,7.5
tt0099653/,"
39,489
","
94,807
",7.1,7.0
tt0099663/,"
64
","
53
",5.0,4.9
tt0099669/,"
1,063
","
3,435
",7.7,7.6
tt0099670/,"
21
","
268
",7.1,7.3
tt0099673/,"
147
","
562
",7.0,6.5
tt0099674/,"
48,484
","
177,887
",7.1,7.7
tt0099685/,"
184,469
","
418,526
",8.8,8.6
tt0099691/,"
739
","
587
",4.4,4.4
tt0099697/,"
3,686
","
3,892
",5.0,4.8
tt0099699/,"
4,380
","
11,901
",6.1,6.3
tt0099700/,"
19,785
","
44,630
",6.4,6.3
tt0099701/,"
595
","
993
",4.6,4.7
tt0099703/,"
8,664
","
10,308
",7.1,6.8
tt0099704/,"
378
","
328
",5.5,5.4
tt0099710/,"
1,300
","
2,695
",5.2,5.4
tt0099715/,"
18
","
308
",4.0,3.7
tt0099719/,"
56
","
306
",6.7,6.9
tt0099720/,"
431
","
485
",4.6,4.1
tt0099726/,"
6,394
","
8,487
",6.9,6.6
tt0099729/,"
420
","
3,781
",7.7,8.0
tt0099731/,"
2,488
","
3,979
",6.1,6.0
tt0099733/,"
908
","
767
",5.6,5.4
tt0099739/,"
6,598
","
13,413
",5.9,5.7
tt0099740/,"
3,752
","
7,465
",5.9,6.0
tt0099743/,"
286
","
355
",4.4,4.4
tt0099750/,"
945
","
1,538
",5.5,5.6
tt0099753/,"
314
","
349
",7.0,6.8
tt0099762/,"
3,120
","
5,787
",6.4,6.2
tt0099764/,"
33
","
328
",6.6,6.1
tt0099768/,"
659
","
2,182
",6.8,7.0
tt0099776/,"
3,946
","
7,527
",7.7,7.5
tt0099783/,"
72
","
26
",3.6,3.3
tt0099785/,"
79,885
","
208,284
",7.6,7.5
tt0099791/,"
44
","
268
",5.7,5.5
tt0099796/,"
47
","
58
",6.3,5.8
tt0099797/,"
2,655
","
5,488
",6.4,6.4
tt0099800/,"
5,461
","
3,275
",6.6,6.0
tt0099809/,"
76
","
232
",7.1,6.5
tt0099810/,"
43,156
","
80,083
",7.8,7.5
tt0099812/,"
565
","
1,855
",5.6,5.8
tt0099816/,"
817
","
1,135
",6.8,6.5
tt0099817/,"
2,343
","
5,750
",6.1,6.1
tt0099818/,"
397
","
3,990
",7.2,7.2
tt0099819/,"
4,289
","
5,624
",6.6,6.3
tt0099827/,"
32
","
347
",7.1,6.0
tt0099832/,"
348
","
542
",5.7,5.6
tt0099836/,"
17
","
171
",7.6,6.7
tt0099841/,"
139
","
106
",5.6,4.8
tt0099849/,"
93
","
19
",4.3,4.3
tt0099850/,"
4,185
","
9,062
",6.6,6.5
tt0099856/,"
1,743
","
670
",4.3,3.7
tt0099857/,"
284
","
120
",6.8,6.4
tt0099865/,"
8
","
86
",7.2,6.1
tt0099869/,"
19
","
112
",3.6,5.3
tt0099871/,"
23,496
","
47,858
",7.5,7.5
tt0099878/,"
1,944
","
1,522
",5.4,5.5
tt0099879/,"
83
","
82
",4.3,3.9
tt0099888/,"
49
","
213
",6.6,6.3
tt0099892/,"
13,150
","
11,058
",6.1,5.6
tt0099901/,"
68
","
427
",5.0,4.8
tt0099914/,"
7
","
83
",5.5,5.7
tt0099920/,"
13
","
128
",6.4,5.5
tt0099927/,"
92
","
230
",7.5,7.2
tt0099934/,"
103
","
330
",4.5,4.2
tt0099938/,"
31,211
","
63,830
",6.4,6.0
tt0099939/,"
8,970
","
16,183
",7.1,6.9
tt0099943/,"
63
","
366
",6.2,5.9
tt0099949/,"
179
","
772
",7.6,7.4
tt0099951/,"
1,135
","
4,388
",6.7,6.6
tt0099953/,"
20
","
107
",4.6,5.0
tt0099959/,"
12
","
400
",4.3,4.6
tt0099961/,"
12
","
221
",7.7,6.2
tt0099965/,"
56
","
150
",6.6,6.1
tt0099966/,"
18
","
207
",7.2,6.4
tt0099969/,"
310
","
492
",3.3,3.4
tt0099975/,"
21
","
90
",6.1,5.8
tt0099987/,"
63
","
132
",5.4,4.4
tt0099991/,"
381
","
579
",5.9,5.7
tt0099994/,"
4,641
","
5,764
",5.2,4.9
tt0099995/,"
21
","
97
",6.5,6.7
tt0100002/,"
54
","
194
",8.0,7.3
tt0100014/,"
109
","
403
",5.9,5.7
tt0100024/,"
1,906
","
5,144
",7.5,7.4
tt0100029/,"
6,444
","
17,083
",6.2,6.1
tt0100038/,"
91
","
116
",5.8,5.5
tt0100039/,"
52
","
47
",4.8,4.4
tt0100045/,"
39
","
156
",5.9,5.7
tt0100046/,"
1,440
","
1,129
",7.5,7.1
tt0100050/,"
10,347
","
21,130
",4.5,4.6
tt0100053/,"
1,546
","
1,844
",4.9,4.9
tt0100054/,"
6,512
","
14,982
",6.3,6.4
tt0100065/,"
359
","
573
",5.8,5.6
tt0100069/,"
5
","
137
",8.0,6.8
tt0100070/,"
40
","
551
",3.6,4.1
tt0100071/,"
24
","
87
",6.0,6.2
tt0100075/,"
16
","
104
",6.9,6.6
tt0100083/,"
17
","
711
",6.4,6.1
tt0100087/,"
1,238
","
973
",5.5,5.3
tt0100092/,"
18
","
92
",5.9,5.8
tt0100100/,"
189
","
140
",4.0,4.2
tt0100101/,"
57
","
89
",4.4,5.0
tt0100102/,"
45
","
81
",5.3,5.4
tt0100107/,"
1,850
","
3,189
",6.0,5.8
tt0100112/,"
1,106
","
5,524
",7.4,7.2
tt0100114/,"
5,036
","
9,591
",6.0,5.9
tt0100119/,"
238
","
169
",5.6,4.9
tt0100129/,"
822
","
808
",5.4,5.5
tt0100130/,"
90
","
92
",4.1,3.8
tt0100133/,"
7,666
","
11,502
",7.1,6.8
tt0100134/,"
1,097
","
639
",6.8,6.4
tt0100135/,"
8,198
","
8,606
",6.1,5.8
tt0100140/,"
7,439
","
12,827
",6.7,6.6
tt0100142/,"
3,758
","
3,928
",7.5,7.2
tt0100143/,"
2,861
","
3,318
",6.5,6.3
tt0100148/,"
216
","
463
",5.2,5.0
tt0100150/,"
29,417
","
63,676
",7.9,7.7
tt0100151/,"
956
","
1,050
",7.5,7.5
tt0100156/,"
589
","
637
",5.7,5.4
tt0100157/,"
39,104
","
89,076
",7.9,7.8
tt0100161/,"
815
","
1,019
",6.5,5.8
tt0100168/,"
3,985
","
4,280
",6.6,6.6
tt0100171/,"
99
","
54
",5.0,5.0
tt0100196/,"
1,066
","
1,612
",7.3,7.1
tt0100198/,"
8
","
149
",5.6,5.9
tt0100200/,"
1,017
","
1,178
",6.7,6.5
tt0100201/,"
4,324
","
4,148
",6.4,6.4
tt0100212/,"
8,914
","
4,983
",6.5,5.9
tt0100213/,"
12
","
67
",7.3,5.0
tt0100222/,"
92
","
360
",5.9,6.0
tt0100224/,"
1,866
","
4,329
",6.6,6.5
tt0100232/,"
4,821
","
6,639
",5.6,5.4
tt0100234/,"
2,810
","
8,727
",8.1,8.2
tt0100240/,"
6,214
","
10,775
",5.1,5.1
tt0100247/,"
221
","
237
",4.3,4.5
tt0100251/,"
193
","
281
",4.3,4.2
tt0100258/,"
11,345
","
16,815
",7.0,6.8
tt0100260/,"
6,391
","
8,826
",6.6,6.4
tt0100263/,"
11,192
","
37,652
",7.4,7.3
tt0100264/,"
34
","
697
",5.2,5.6
tt0100266/,"
121
","
512
",5.7,5.1
tt0100269/,"
73
","
584
",7.2,7.2
tt0100274/,"
238
","
899
",7.2,6.7
tt0100277/,"
49
","
284
",7.5,6.4
tt0100281/,"
475
","
1,121
",6.8,6.8
tt0100291/,"
182
","
259
",2.2,3.0
tt0100301/,"
1,544
","
612
",6.1,5.9
tt0100315/,"
47
","
49
",6.7,6.4
tt0100318/,"
5,606
","
7,928
",6.4,6.4
tt0100319/,"
26
","
133
",5.2,3.6
tt0100322/,"
9
","
81
",4.4,6.5
tt0100324/,"
217
","
158
",4.9,4.7
tt0100326/,"
155
","
52
",5.3,2.7
tt0100330/,"
104
","
353
",6.7,6.6
tt0100334/,"
19
","
381
",6.7,7.1
tt0100337/,"
74
","
657
",7.2,7.4
tt0100343/,"
184
","
225
",5.4,5.1
tt0100347/,"
41
","
143
",6.0,5.9
tt0100356/,"
13
","
208
",8.0,6.9
tt0100357/,"
34
","
263
",6.2,6.9
tt0100365/,"
8
","
113
",5.3,5.0
tt0100373/,"
111
","
97
",4.6,4.9
tt0100383/,"
57
","
73
",9.0,5.2
tt0100384/,"
18
","
81
",6.0,6.8
tt0100388/,"
18
","
309
",6.2,5.7
tt0100389/,"
123
","
541
",6.9,7.2
tt0100390/,"
5
","
93
",4.5,4.4
tt0100395/,"
5,255
","
6,156
",6.9,6.6
tt0100401/,"
19
","
71
",6.4,5.9
tt0100403/,"
27,085
","
71,616
",6.2,6.3
tt0100404/,"
9,885
","
17,876
",7.0,6.8
tt0100405/,"
47,816
","
137,825
",7.0,6.9
tt0100410/,"
56
","
170
",5.9,5.1
tt0100411/,"
26
","
73
",7.2,6.8
tt0100414/,"
212
","
432
",6.8,6.3
tt0100419/,"
8,339
","
12,311
",5.3,5.4
tt0100425/,"
22
","
343
",4.5,4.4
tt0100436/,"
8,756
","
9,837
",7.2,7.2
tt0100440/,"
133
","
435
",5.6,5.7
tt0100441/,"
16
","
60
",4.1,3.3
tt0100442/,"
1,258
","
2,953
",6.6,6.5
tt0100448/,"
243
","
375
",2.9,2.6
tt0100449/,"
6,713
","
7,806
",6.9,6.7
tt0100453/,"
10
","
90
",7.0,6.7
tt0100454/,"
18
","
305
",6.4,7.1
tt0100456/,"
216
","
807
",5.8,5.9
tt0100466/,"
128
","
160
",3.4,3.8
tt0100470/,"
307
","
1,122
",7.4,7.6
tt0100475/,"
1,940
","
4,180
",4.9,4.8
tt0100477/,"
11,771
","
14,392
",7.0,6.8
tt0100479/,"
10
","
80
",5.9,6.6
tt0100480/,"
187
","
132
",5.2,4.4
tt0100485/,"
4,256
","
8,378
",6.1,6.2
tt0100486/,"
4,587
","
6,854
",7.3,7.1
tt0100496/,"
98
","
1,323
",6.4,6.1
tt0100502/,"
15,030
","
40,831
",5.8,5.8
tt0100506/,"
487
","
222
",5.3,5.0
tt0100507/,"
22,464
","
60,004
",5.0,5.3
tt0100508/,"
119
","
475
",6.8,6.9
tt0100511/,"
7
","
72
",5.3,6.8
tt0100512/,"
81
","
105
",7.9,5.7
tt0100514/,"
5,290
","
13,550
",5.7,5.9
tt0100519/,"
6,073
","
8,664
",7.4,7.4
tt0100530/,"
3,294
","
7,535
",6.2,6.1
tt0100534/,"
7
","
128
",6.7,6.3
tt0100536/,"
216
","
569
",6.7,6.6
tt0100540/,"
24
","
117
",7.0,6.5
tt0100557/,"
727
","
1,106
",7.5,7.2
tt0100563/,"
131
","
392
",6.9,7.1
tt0100586/,"
347
","
425
",5.3,5.0
tt0100587/,"
83
","
356
",7.5,7.6
tt0100588/,"
87
","
57
",5.2,4.8
tt0100589/,"
566
","
808
",5.2,4.9
tt0100594/,"
1,711
","
6,914
",6.5,6.8
tt0100595/,"
26
","
132
",5.7,5.8
tt0100600/,"
125
","
447
",6.0,5.9
tt0100602/,"
1,403
","
2,058
",6.8,6.6
tt0100605/,"
84
","
344
",6.6,6.6
tt0100606/,"
220
","
373
",5.4,5.2
tt0100608/,"
637
","
217
",5.6,5.6
tt0100611/,"
851
","
1,071
",5.5,5.3
tt0100613/,"
970
","
417
",5.4,5.5
tt0100619/,"
21
","
85
",6.7,5.5
tt0100621/,"
7
","
70
",7.2,6.5
tt0100625/,"
422
","
1,986
",6.8,7.0
tt0100631/,"
2,132
","
723
",5.4,4.9
tt0100633/,"
231
","
341
",4.7,4.6
tt0100636/,"
5
","
88
",6.3,5.7
tt0100637/,"
206
","
224
",4.6,4.6
tt0100639/,"
1,077
","
1,000
",4.9,4.3
tt0100649/,"
575
","
796
",4.0,4.0
tt0100650/,"
87
","
455
",7.0,7.0
tt0100662/,"
71
","
69
",3.7,3.5
tt0100663/,"
952
","
679
",5.1,4.5
tt0100665/,"
1,932
","
917
",2.3,2.5
tt0100666/,"
1,627
","
902
",5.4,5.1
tt0100668/,"
115
","
115
",6.3,6.3
tt0100670/,"
374
","
158
",6.2,5.1
tt0100672/,"
144
","
190
",3.5,3.8
tt0100674/,"
7
","
102
",4.0,5.8
tt0100678/,"
21
","
79
",4.4,4.9
tt0100680/,"
1,870
","
3,498
",6.2,6.3
tt0100681/,"
378
","
2,306
",7.6,7.7
tt0100683/,"
31
","
395
",5.7,5.7
tt0100685/,"
4,589
","
11,082
",7.3,7.2
tt0100686/,"
31
","
210
",7.4,6.9
tt0100691/,"
845
","
871
",6.0,6.1
tt0100699/,"
40
","
561
",6.3,6.9
tt0100705/,"
67
","
40
",5.2,4.4
tt0100706/,"
117
","
113
",6.1,4.8
tt0100707/,"
340
","
223
",5.8,5.7
tt0100708/,"
75
","
59
",4.8,4.6
tt0100709/,"
14
","
76
",6.5,6.1
tt0100712/,"
21
","
320
",6.6,7.1
tt0100728/,"
197
","
336
",4.5,4.2
tt0100732/,"
46
","
244
",7.5,7.2
tt0100740/,"
6,104
","
5,362
",6.3,6.1
tt0100747/,"
382
","
2,056
",7.3,7.1
tt0100757/,"
198
","
1,042
",7.3,7.3
tt0100758/,"
27,384
","
32,661
",7.1,6.5
tt0100760/,"
41
","
88
",4.3,4.8
tt0100763/,"
42
","
68
",5.0,5.6
tt0100771/,"
47
","
67
",5.1,4.3
tt0100774/,"
305
","
112
",7.0,6.1
tt0100777/,"
125
","
611
",7.4,7.3
tt0100784/,"
104
","
364
",7.2,6.9
tt0100791/,"
1,027
","
662
",7.5,7.0
tt0100800/,"
74
","
63
",6.1,5.3
tt0100802/,"
58,304
","
145,718
",7.5,7.5
tt0100814/,"
31,246
","
54,933
",7.3,7.1
tt0100822/,"
523
","
770
",6.2,6.1
tt0100826/,"
120
","
76
",3.7,4.1
tt0100827/,"
1,717
","
3,225
",6.1,6.1
tt0100828/,"
4,059
","
5,928
",6.2,6.1
tt0100840/,"
26
","
108
",6.7,5.7
tt0100847/,"
9
","
116
",7.4,6.4
tt0100851/,"
142
","
732
",6.6,7.2
tt0100853/,"
14
","
463
",4.0,5.2
tt0100856/,"
69
","
77
",3.1,3.2
tt0100867/,"
168
","
133
",4.4,4.2
tt0100873/,"
1,133
","
1,600
",7.0,6.8
tt0100879/,"
350
","
214
",5.6,5.3
tt0100888/,"
85
","
102
",3.4,3.2
tt0100895/,"
9
","
474
",4.8,5.4
tt0100899/,"
194
","
190
",6.1,5.9
tt0100902/,"
43
","
255
",6.5,6.1
tt0100904/,"
416
","
425
",4.3,4.2
tt0100911/,"
1,815
","
1,751
",5.9,5.9
tt0100912/,"
170
","
3,422
",6.3,6.7
tt0100924/,"
572
","
580
",6.0,5.9
tt0100926/,"
165
","
277
",4.5,4.3
tt0100928/,"
2,402
","
6,260
",6.6,6.6
tt0100929/,"
48
","
146
",6.3,6.3
tt0100931/,"
153
","
672
",5.6,6.0
tt0100935/,"
15,739
","
45,098
",7.2,7.2
tt0100944/,"
9,923
","
19,820
",7.0,6.8
tt0100946/,"
280
","
112
",6.1,6.5
tt0100959/,"
56
","
335
",6.3,6.3
tt0100967/,"
145
","
515
",7.2,6.8
tt0100970/,"
20
","
127
",5.1,5.3
tt0100974/,"
29
","
126
",6.7,6.4
tt0100975/,"
421
","
852
",3.5,3.3
