id,us_votes,non_us_votes,us_rating,non_us_rating
tt0113965/,"
1,311
","
3,422
",5.2,5.2
tt0113967/,"
1,181
","
943
",6.8,6.5
tt0113971/,"
97
","
1,819
",7.2,7.4
tt0113972/,"
8,285
","
20,128
",6.3,6.3
tt0113982/,"
441
","
439
",5.3,5.3
tt0113986/,"
8,611
","
16,450
",5.6,5.4
tt0113987/,"
7,874
","
13,080
",7.1,7.0
tt0113992/,"
109
","
463
",6.7,7.1
tt0113997/,"
8
","
105
",6.7,6.3
tt0114003/,"
112
","
96
",4.3,4.2
tt0114004/,"
233
","
106
",4.7,4.7
tt0114005/,"
129
","
177
",6.3,6.5
tt0114007/,"
95
","
237
",6.5,7.0
tt0114008/,"
159
","
87
",5.7,5.7
tt0114009/,"
55
","
134
",5.8,6.1
tt0114011/,"
9,851
","
9,156
",6.8,6.6
tt0114015/,"
120
","
184
",7.0,7.1
tt0114016/,"
53
","
102
",4.8,4.1
tt0114019/,"
20
","
217
",5.2,6.9
tt0114020/,"
100
","
323
",6.5,5.0
tt0114031/,"
132
","
877
",3.8,3.8
tt0114033/,"
28
","
157
",6.8,7.2
tt0114039/,"
249
","
99
",7.5,5.7
tt0114040/,"
54
","
66
",6.3,5.2
tt0114042/,"
66
","
52
",3.7,3.9
tt0114047/,"
90
","
77
",5.4,5.0
tt0114048/,"
3,340
","
2,983
",5.0,5.1
tt0114054/,"
25
","
292
",7.0,7.0
tt0114055/,"
200
","
2,536
",7.6,7.5
tt0114057/,"
2,686
","
3,789
",7.0,6.8
tt0114068/,"
103
","
27
",4.6,3.7
tt0114069/,"
27,606
","
55,391
",6.6,6.6
tt0114070/,"
493
","
796
",4.0,3.9
tt0114074/,"
9
","
164
",7.0,7.0
tt0114075/,"
18
","
86
",5.9,6.0
tt0114076/,"
9
","
99
",6.4,6.3
tt0114078/,"
28
","
403
",3.6,6.3
tt0114079/,"
18
","
121
",5.7,4.6
tt0114080/,"
16
","
73
",6.0,5.4
tt0114081/,"
25
","
153
",5.5,5.5
tt0114084/,"
836
","
903
",6.4,6.3
tt0114086/,"
681
","
3,400
",6.4,6.5
tt0114089/,"
108
","
85
",6.7,5.7
tt0114092/,"
66
","
521
",6.8,6.6
tt0114095/,"
2,491
","
847
",6.6,6.3
tt0114096/,"
43
","
344
",6.9,6.9
tt0114099/,"
978
","
1,784
",5.8,5.9
tt0114108/,"
1,776
","
1,412
",5.5,5.6
tt0114111/,"
5
","
195
",1.5,3.8
tt0114112/,"
102
","
578
",6.0,6.5
tt0114113/,"
698
","
900
",6.2,5.9
tt0114114/,"
87
","
119
",5.4,5.3
tt0114118/,"
9
","
90
",6.8,5.8
tt0114121/,"
16
","
137
",6.3,4.5
tt0114122/,"
300
","
171
",7.0,6.3
tt0114125/,"
43
","
103
",3.5,3.4
tt0114126/,"
919
","
5,085
",6.3,6.3
tt0114131/,"
266
","
314
",5.7,5.8
tt0114146/,"
19
","
120
",5.3,6.8
tt0114148/,"
33,642
","
71,976
",6.6,6.7
tt0114149/,"
95
","
218
",4.2,3.7
tt0114168/,"
9,526
","
10,898
",6.4,6.6
tt0114175/,"
32
","
119
",3.8,4.0
tt0114178/,"
11
","
112
",5.4,6.8
tt0114193/,"
390
","
311
",4.6,4.6
tt0114194/,"
9,022
","
12,485
",6.6,6.4
tt0114196/,"
439
","
451
",4.1,4.0
tt0114198/,"
9
","
86
",7.2,6.1
tt0114204/,"
31
","
496
",8.2,7.0
tt0114210/,"
412
","
344
",5.5,5.2
tt0114212/,"
58
","
740
",6.7,6.6
tt0114214/,"
19,155
","
42,582
",6.5,6.4
tt0114219/,"
3
","
83
",1.0,5.6
tt0114224/,"
164
","
335
",5.8,5.4
tt0114226/,"
68
","
174
",3.6,3.4
tt0114227/,"
18
","
147
",5.1,5.0
tt0114228/,"
41
","
210
",5.2,4.5
tt0114230/,"
76
","
422
",4.6,5.3
tt0114231/,"
293
","
1,849
",4.9,5.2
tt0114234/,"
878
","
4,495
",7.5,7.4
tt0114240/,"
138
","
55
",5.6,5.3
tt0114241/,"
200
","
123
",5.0,5.2
tt0114243/,"
187
","
330
",7.3,6.7
tt0114266/,"
294
","
1,021
",7.2,7.3
tt0114267/,"
13
","
225
",4.5,4.8
tt0114272/,"
2,738
","
3,765
",6.7,6.6
tt0114277/,"
6
","
72
",6.3,5.9
tt0114279/,"
3,931
","
6,139
",7.5,7.3
tt0114287/,"
9,941
","
19,309
",7.1,6.8
tt0114294/,"
9
","
174
",5.0,6.4
tt0114296/,"
674
","
615
",6.4,6.4
tt0114303/,"
531
","
843
",5.8,5.4
tt0114305/,"
61
","
100
",5.5,6.2
tt0114306/,"
713
","
1,032
",4.4,4.5
tt0114307/,"
143
","
140
",6.2,6.3
tt0114310/,"
47
","
352
",6.7,6.7
tt0114312/,"
29
","
318
",6.2,7.3
tt0114313/,"
12
","
85
",7.0,6.7
tt0114317/,"
132
","
1,088
",5.5,5.7
tt0114319/,"
11,086
","
14,542
",6.5,6.1
tt0114321/,"
44
","
70
",3.7,4.3
tt0114323/,"
3,698
","
5,994
",7.3,7.0
tt0114334/,"
95
","
54
",3.3,3.4
tt0114340/,"
22
","
114
",6.1,4.7
tt0114345/,"
3,803
","
6,625
",4.8,5.5
tt0114349/,"
25
","
83
",4.5,5.4
tt0114354/,"
174
","
946
",6.7,7.1
tt0114364/,"
28
","
120
",6.2,6.2
tt0114366/,"
102
","
125
",4.1,4.6
tt0114367/,"
4,761
","
14,271
",6.2,6.4
tt0114368/,"
21
","
614
",6.1,7.0
tt0114369/,"
208,016
","
606,374
",8.6,8.6
tt0114371/,"
429
","
485
",5.5,5.3
tt0114374/,"
22
","
390
",6.8,7.0
tt0114386/,"
25
","
475
",4.6,4.6
tt0114387/,"
21
","
425
",6.5,7.4
tt0114388/,"
22,247
","
47,660
",7.9,7.5
tt0114394/,"
214
","
354
",4.6,4.0
tt0114397/,"
159
","
239
",5.0,4.9
tt0114413/,"
32
","
74
",7.1,6.5
tt0114420/,"
8
","
246
",8.9,5.3
tt0114424/,"
28
","
172
",5.7,5.9
tt0114426/,"
42
","
79
",6.7,6.8
tt0114429/,"
83
","
1,199
",6.9,7.2
tt0114432/,"
405
","
1,233
",5.0,5.0
tt0114436/,"
15,975
","
29,161
",4.5,5.0
tt0114437/,"
750
","
2,241
",6.2,6.0
tt0114440/,"
79
","
219
",6.8,7.1
tt0114443/,"
36
","
786
",5.6,5.9
tt0114448/,"
83
","
102
",5.0,4.5
tt0114455/,"
71
","
77
",5.1,4.0
tt0114457/,"
59
","
54
",4.1,4.3
tt0114474/,"
168
","
864
",6.5,7.0
tt0114478/,"
6,265
","
18,655
",7.1,7.5
tt0114489/,"
271
","
603
",4.5,4.2
tt0114494/,"
56
","
410
",6.5,7.1
tt0114496/,"
4,797
","
5,607
",5.9,5.6
tt0114508/,"
16,489
","
37,661
",5.8,5.8
tt0114510/,"
8
","
93
",5.5,6.1
tt0114523/,"
23
","
440
",6.7,6.3
tt0114534/,"
274
","
282
",6.8,6.2
tt0114536/,"
330
","
383
",4.9,4.8
tt0114550/,"
500
","
606
",7.2,6.7
tt0114554/,"
105
","
86
",3.6,3.2
tt0114558/,"
14,105
","
34,552
",7.0,7.2
tt0114564/,"
63
","
113
",3.7,4.1
tt0114568/,"
106
","
84
",5.3,4.1
tt0114571/,"
1,511
","
446
",5.4,5.0
tt0114576/,"
6,608
","
17,039
",5.8,5.7
tt0114581/,"
7
","
68
",5.4,4.7
tt0114582/,"
81
","
110
",5.5,5.5
tt0114592/,"
181
","
204
",6.0,6.1
tt0114608/,"
7,895
","
8,262
",6.8,6.5
tt0114609/,"
3,949
","
1,490
",6.4,6.1
tt0114612/,"
17
","
267
",7.3,7.1
tt0114614/,"
9,257
","
12,343
",5.3,5.3
tt0114615/,"
42
","
227
",5.8,6.5
tt0114616/,"
56
","
64
",5.0,5.4
tt0114623/,"
23
","
1,077
",6.7,5.2
tt0114626/,"
54
","
882
",7.2,7.1
tt0114651/,"
188
","
994
",7.3,7.5
tt0114658/,"
1,306
","
1,780
",2.2,2.5
tt0114660/,"
5,819
","
13,317
",6.7,6.8
tt0114663/,"
944
","
1,116
",6.2,6.0
tt0114666/,"
396
","
394
",5.1,4.8
tt0114671/,"
852
","
6,830
",7.2,7.6
tt0114676/,"
140
","
145
",3.8,3.5
tt0114681/,"
11,777
","
20,351
",6.9,6.8
tt0114682/,"
10,820
","
9,036
",6.6,6.4
tt0114683/,"
253
","
438
",3.2,3.0
tt0114687/,"
178
","
193
",6.3,6.0
tt0114689/,"
58
","
72
",7.3,6.4
tt0114690/,"
447
","
1,888
",7.1,7.0
tt0114694/,"
38,824
","
15,987
",7.3,6.4
tt0114697/,"
1,062
","
1,449
",4.2,4.1
tt0114701/,"
10
","
76
",6.3,5.9
tt0114702/,"
2,679
","
7,729
",6.1,6.6
tt0114709/,"
153,718
","
351,422
",8.6,8.2
tt0114726/,"
218
","
1,217
",4.6,4.5
tt0114727/,"
34
","
84
",5.2,5.2
tt0114732/,"
230
","
3,955
",6.7,7.2
tt0114737/,"
22
","
174
",4.4,5.1
tt0114743/,"
48
","
125
",4.5,4.1
tt0114746/,"
96,716
","
280,845
",7.9,8.0
tt0114751/,"
66
","
31
",4.8,3.9
tt0114752/,"
201
","
177
",4.0,3.8
tt0114753/,"
704
","
1,709
",6.0,6.2
tt0114774/,"
691
","
729
",9.1,8.1
tt0114780/,"
84
","
93
",5.1,4.8
tt0114781/,"
8,904
","
22,808
",5.5,5.4
tt0114783/,"
59
","
147
",5.0,5.3
tt0114784/,"
114
","
65
",4.7,4.2
tt0114787/,"
4,775
","
34,531
",7.5,8.1
tt0114788/,"
1,140
","
1,448
",6.3,6.0
tt0114790/,"
97
","
748
",7.0,6.3
tt0114798/,"
1,138
","
1,011
",6.7,6.7
tt0114808/,"
546
","
2,999
",7.2,7.4
tt0114812/,"
33
","
310
",6.1,7.1
tt0114814/,"
170,661
","
429,982
",8.5,8.5
tt0114820/,"
33
","
417
",4.9,4.2
tt0114824/,"
92
","
67
",2.8,3.8
tt0114825/,"
5,253
","
10,799
",4.7,4.5
tt0114829/,"
24
","
618
",5.3,5.8
tt0114844/,"
61
","
1,419
",5.9,6.5
tt0114851/,"
116
","
323
",5.2,5.2
tt0114852/,"
6,811
","
14,829
",5.5,5.6
tt0114857/,"
8,146
","
12,836
",5.6,5.5
tt0114861/,"
7
","
81
",2.5,5.4
tt0114863/,"
698
","
3,765
",6.9,7.7
tt0114864/,"
23
","
389
",8.0,7.0
tt0114866/,"
83
","
78
",6.2,6.1
tt0114872/,"
229
","
232
",4.7,4.5
tt0114885/,"
4,164
","
2,562
",6.2,5.3
tt0114887/,"
7,002
","
14,484
",6.6,6.7
tt0114888/,"
422
","
144
",5.0,4.4
tt0114892/,"
24
","
54
",7.0,6.6
tt0114898/,"
34,534
","
91,679
",6.0,6.2
tt0114906/,"
11,154
","
12,426
",7.5,7.3
tt0114916/,"
1,310
","
3,175
",6.7,6.4
tt0114924/,"
22,244
","
39,125
",6.9,6.6
tt0114928/,"
1,718
","
1,679
",5.2,5.3
tt0114934/,"
22
","
126
",6.9,6.0
tt0114936/,"
167
","
63
",6.5,6.9
tt0114938/,"
2,168
","
2,788
",5.9,5.8
tt0114952/,"
132
","
323
",6.5,6.5
tt0114957/,"
252
","
335
",4.2,4.2
tt0114988/,"
69
","
81
",5.8,5.1
tt0114991/,"
47
","
247
",6.8,6.4
tt0114996/,"
871
","
3,498
",7.7,7.9
tt0115006/,"
276
","
573
",3.8,3.5
tt0115007/,"
20
","
92
",6.3,5.1
tt0115009/,"
49
","
207
",3.9,4.7
tt0115012/,"
1,268
","
2,648
",7.2,7.1
tt0115016/,"
86
","
436
",6.8,6.3
tt0115028/,"
15
","
114
",6.1,6.2
tt0115030/,"
40
","
182
",4.8,4.7
tt0115033/,"
747
","
1,801
",7.1,7.0
tt0115040/,"
139
","
1,292
",7.5,7.8
tt0115042/,"
157
","
993
",4.9,4.3
tt0115053/,"
20
","
101
",5.9,5.6
tt0115059/,"
22
","
170
",6.8,7.0
tt0115062/,"
68
","
95
",5.2,4.5
tt0115067/,"
129
","
1,531
",6.5,7.0
tt0115071/,"
10
","
85
",6.1,7.1
tt0115073/,"
13
","
119
",5.1,5.1
tt0115079/,"
15
","
113
",7.2,5.6
tt0115479/,"
49
","
808
",6.4,7.2
tt0115655/,"
24
","
170
",6.9,7.0
tt0115675/,"
274
","
318
",5.5,5.4
tt0115684/,"
60
","
105
",4.7,4.6
tt0115762/,"
21
","
127
",7.6,6.5
tt0115887/,"
39
","
58
",4.5,5.3
tt0115981/,"
45
","
65
",5.7,5.5
tt0116247/,"
675
","
1,879
",5.5,5.5
tt0116332/,"
121
","
237
",5.0,4.8
tt0116338/,"
20
","
65
",4.4,4.5
tt0116371/,"
201
","
283
",4.2,3.9
tt0116422/,"
1,418
","
1,143
",5.4,5.6
tt0116506/,"
1,244
","
2,045
",3.6,5.1
tt0116511/,"
55
","
98
",7.6,6.6
tt0116563/,"
9
","
58
",6.5,6.8
tt0116564/,"
68
","
57
",3.9,3.7
tt0116703/,"
98
","
37
",5.3,5.2
tt0116732/,"
9
","
76
",5.6,6.7
tt0116746/,"
11
","
105
",7.4,6.9
tt0116867/,"
22
","
75
",6.2,6.6
tt0116934/,"
76
","
100
",5.2,4.4
tt0116977/,"
125
","
301
",4.7,4.8
tt0117025/,"
122
","
91
",5.7,4.8
tt0117076/,"
103
","
292
",7.2,7.1
tt0117117/,"
42
","
96
",6.7,6.9
tt0117143/,"
96
","
990
",7.0,7.0
tt0117148/,NA,"
159
",-,3.3
tt0117193/,"
733
","
1,526
",5.1,5.1
tt0117204/,"
18
","
76
",6.3,7.0
tt0117284/,"
686
","
1,090
",6.3,6.6
tt0117357/,"
279
","
101
",5.3,5.4
tt0117517/,"
18
","
74
",5.5,6.2
tt0117612/,"
45
","
58
",4.6,3.8
tt0117617/,"
52
","
60
",4.0,3.6
tt0117735/,"
12
","
98
",7.2,6.8
tt0117868/,"
16
","
61
",7.0,5.8
tt0117970/,"
29
","
286
",7.5,7.4
tt0117999/,"
128
","
178
",6.3,6.7
tt0118001/,"
631
","
3,329
",5.0,5.4
tt0118011/,"
66
","
1,013
",8.1,8.0
tt0118079/,"
96
","
168
",4.0,3.8
tt0118110/,"
24
","
55
",6.7,4.4
tt0118124/,"
84
","
87
",5.1,4.7
tt0118153/,"
42
","
34
",3.5,3.3
tt0118233/,"
13
","
86
",6.8,6.9
tt0118664/,"
18
","
125
",4.1,3.6
tt0118665/,"
8,854
","
7,318
",2.6,2.5
tt0118777/,"
40
","
111
",5.7,5.6
tt0119028/,"
81
","
78
",5.0,4.6
tt0119208/,"
82
","
45
",4.7,4.6
tt0119220/,"
142
","
62
",6.1,6.2
tt0119277/,"
144
","
134
",4.6,4.0
tt0119413/,"
60
","
465
",8.1,7.0
tt0119529/,"
36
","
58
",5.9,3.1
tt0119603/,"
34
","
76
",4.2,5.9
tt0119740/,"
137
","
52
",5.0,5.3
tt0119845/,"
77
","
54
",5.8,6.4
tt0119936/,"
94
","
30
",4.7,4.9
tt0120188/,"
38,891
","
76,544
",7.3,7.0
tt0120361/,"
115
","
36
",4.7,3.3
tt0120363/,"
100,821
","
220,358
",8.0,7.8
tt0120435/,"
231
","
339
",4.6,4.5
tt0120458/,"
5,946
","
13,465
",4.9,5.0
tt0120488/,"
88
","
30
",4.5,3.9
tt0120500/,"
132
","
187
",4.7,4.8
tt0120593/,"
100
","
55
",6.5,5.9
tt0120596/,"
4,781
","
8,487
",4.9,5.1
tt0120601/,"
67,521
","
147,085
",7.8,7.7
tt0120604/,"
2,066
","
6,551
",4.2,4.0
tt0120608/,"
227
","
71
",6.1,3.0
tt0120613/,"
3,217
","
2,720
",6.8,6.5
tt0120616/,"
75,403
","
182,584
",7.2,6.9
tt0120618/,"
2,233
","
3,621
",4.7,4.6
tt0120620/,"
7,022
","
8,806
",6.4,6.4
tt0120628/,"
121
","
175
",4.5,4.2
tt0120646/,"
3,252
","
5,911
",6.3,6.3
tt0120655/,"
57,160
","
91,084
",7.4,7.2
tt0120657/,"
22,286
","
60,481
",6.7,6.6
tt0120658/,"
96
","
104
",6.1,6.2
tt0120662/,"
4,822
","
5,563
",4.6,5.3
tt0120663/,"
54,264
","
149,620
",7.2,7.4
tt0120683/,"
1,258
","
2,923
",4.9,5.2
tt0120689/,"
154,527
","
484,784
",8.4,8.6
tt0120710/,"
3,919
","
5,189
",5.4,5.5
tt0120716/,"
4,349
","
7,845
",6.4,6.6
tt0120757/,"
3,560
","
2,792
",4.2,4.4
tt0120764/,"
3,934
","
5,552
",4.8,5.1
tt0120775/,"
466
","
416
",6.3,5.8
tt0120784/,"
26,965
","
66,962
",7.1,7.1
tt0120790/,"
63
","
767
",7.2,7.0
tt0120797/,"
8,761
","
11,657
",6.0,6.0
tt0120822/,"
46
","
350
",4.6,3.7
tt0120829/,"
124
","
153
",6.2,5.9
tt0120834/,"
4,239
","
5,525
",6.7,6.8
tt0120836/,"
2,640
","
2,060
",5.0,5.0
tt0120855/,"
36,870
","
84,034
",7.2,7.2
tt0120857/,"
3,560
","
5,892
",7.0,6.8
tt0120866/,"
6,102
","
8,089
",7.4,7.0
tt0120876/,"
89
","
205
",5.4,5.4
tt0120891/,"
33,106
","
74,470
",4.7,4.9
tt0120899/,"
1,078
","
1,101
",6.6,6.4
tt0120907/,"
16,237
","
52,080
",6.8,6.8
tt0120910/,"
10,221
","
14,058
",7.2,7.1
tt0120915/,"
139,613
","
295,043
",6.2,6.5
tt0121152/,"
154
","
223
",2.9,2.8
tt0121744/,"
151
","
199
",5.6,5.3
tt0121755/,"
56
","
132
",7.7,6.8
tt0121898/,"
27
","
128
",5.3,5.0
tt0121989/,"
180
","
1,166
",5.9,6.5
tt0122194/,"
177
","
104
",5.9,5.4
tt0122418/,"
28
","
97
",6.4,6.5
tt0122471/,"
6
","
156
",6.5,6.9
tt0122541/,"
4,361
","
6,357
",7.0,6.8
tt0122743/,"
310
","
271
",4.7,4.8
tt0122933/,"
29,991
","
72,783
",6.7,6.7
tt0122946/,"
190
","
63
",5.1,4.5
tt0122968/,"
103
","
43
",3.3,2.0
tt0123078/,"
121
","
62
",6.1,6.9
tt0123209/,"
5,000
","
3,469
",6.4,6.4
tt0123376/,"
166
","
228
",6.3,6.3
tt0123964/,"
11,755
","
20,304
",6.7,6.7
tt0124038/,"
15
","
143
",5.7,5.2
tt0124119/,"
198
","
124
",5.6,5.4
tt0124298/,"
18,095
","
25,000
",6.6,6.6
tt0124315/,"
23,123
","
43,152
",7.3,7.4
tt0124743/,"
90
","
183
",4.3,4.6
tt0124811/,"
66
","
110
",7.4,6.9
tt0125060/,"
78
","
47
",3.0,3.0
tt0125439/,"
36,126
","
141,793
",7.0,7.1
tt0125507/,"
144
","
1,191
",5.8,5.8
tt0125664/,"
26,054
","
62,456
",7.3,7.5
tt0125971/,"
4,350
","
1,938
",6.6,6.1
tt0126240/,"
475
","
313
",5.9,5.7
tt0126250/,"
4,017
","
5,216
",6.9,6.8
tt0126651/,"
119
","
268
",6.8,6.7
tt0126680/,"
81
","
86
",5.6,5.5
tt0126859/,"
1,091
","
1,340
",5.3,5.5
tt0126886/,"
30,887
","
34,960
",7.4,7.1
tt0126916/,"
12,952
","
9,886
",6.8,6.4
tt0127023/,"
60
","
100
",6.2,6.0
tt0127143/,"
59
","
120
",4.6,4.2
tt0127296/,"
995
","
1,393
",6.0,5.9
tt0127350/,"
81
","
64
",5.9,5.2
tt0127454/,"
36
","
760
",2.2,2.9
tt0127489/,"
106
","
86
",5.1,4.6
tt0127499/,"
85
","
42
",4.3,3.7
tt0127914/,"
379
","
90
",6.2,5.5
tt0128137/,"
593
","
1,224
",6.1,5.9
tt0128170/,"
186
","
220
",6.8,6.7
tt0128239/,"
692
","
1,911
",6.0,6.0
tt0128278/,"
6,114
","
16,888
",6.3,6.6
tt0128378/,"
290
","
2,731
",7.0,7.0
tt0128977/,"
586
","
626
",6.4,6.1
tt0129028/,"
95
","
87
",5.3,4.0
tt0129167/,"
41,875
","
71,296
",8.1,7.9
tt0129280/,"
4,314
","
5,126
",5.3,5.5
tt0129332/,"
10,093
","
17,491
",7.1,6.9
tt0129532/,"
62
","
51
",4.0,4.4
tt0130121/,"
6,495
","
18,901
",5.7,5.9
tt0130172/,"
796
","
268
",5.1,4.2
tt0130444/,"
1,373
","
3,117
",7.4,7.1
tt0130761/,"
98
","
406
",6.2,6.6
tt0130971/,"
40
","
78
",5.0,6.5
tt0131013/,"
41
","
103
",6.5,6.3
tt0131325/,"
19,295
","
28,947
",6.5,6.4
tt0131349/,"
185
","
224
",5.4,5.9
tt0131369/,"
10,518
","
19,398
",6.0,6.1
tt0131396/,"
141
","
430
",5.9,6.1
tt0131517/,"
73
","
45
",5.2,5.5
tt0131566/,"
1,389
","
5,632
",6.3,6.4
tt0131646/,"
4,777
","
6,990
",4.1,4.4
tt0132160/,"
170
","
135
",6.8,6.5
tt0132164/,"
333
","
182
",5.7,5.7
tt0132165/,"
287
","
258
",5.4,4.9
tt0132347/,"
23,494
","
22,399
",6.1,6.0
tt0132477/,"
27,506
","
29,851
",7.7,7.8
tt0132502/,"
175
","
313
",6.7,5.9
tt0132512/,"
3,713
","
5,610
",5.8,6.0
tt0132563/,"
222
","
422
",6.8,6.7
tt0132905/,"
149
","
656
",6.9,6.7
tt0132907/,"
48
","
366
",3.6,5.6
tt0133046/,"
5,398
","
9,136
",5.3,5.3
tt0133093/,"
257,181
","
689,072
",8.6,8.7
tt0133146/,"
55
","
51
",5.0,5.4
tt0133327/,"
152
","
144
",6.5,6.1
tt0133385/,"
1,297
","
26,206
",5.8,5.9
tt0133991/,"
7
","
100
",9.2,6.2
tt0134033/,"
1,739
","
5,330
",6.6,6.3
tt0134119/,"
35,217
","
93,443
",7.3,7.4
tt0134154/,"
3,914
","
5,944
",6.9,6.7
tt0134273/,"
24,100
","
65,905
",6.3,6.6
tt0134618/,"
10,656
","
8,271
",6.8,6.5
tt0134645/,"
135
","
63
",4.6,5.3
tt0134969/,"
621
","
754
",3.6,2.8
tt0135164/,"
42
","
92
",3.9,4.5
tt0135470/,"
81
","
108
",3.9,4.0
tt0135666/,"
24
","
120
",4.1,4.5
tt0135790/,"
423
","
6,439
",7.0,7.6
tt0136423/,"
64
","
441
",6.0,7.4
tt0136491/,"
208
","
197
",8.4,7.5
tt0136694/,"
138
","
1,156
",6.6,6.8
tt0137079/,"
239
","
723
",6.6,6.7
tt0137148/,"
73
","
69
",3.9,2.1
tt0137195/,"
80
","
123
",6.0,5.8
tt0137212/,"
46
","
514
",4.3,4.6
tt0137338/,"
5,707
","
4,925
",5.8,6.0
tt0137344/,"
21
","
95
",4.6,6.9
tt0137363/,"
17,577
","
41,899
",7.1,7.2
tt0137494/,"
20,576
","
55,360
",6.2,6.3
tt0137523/,"
274,106
","
751,072
",8.7,8.8
tt0137909/,"
37
","
108
",8.0,5.0
tt0138279/,"
228
","
107
",5.4,5.4
tt0138304/,"
10,184
","
27,795
",5.2,5.4
tt0138359/,"
168
","
20
",6.6,5.2
tt0138420/,"
138
","
151
",5.2,5.7
tt0138433/,"
26
","
91
",3.7,3.8
tt0138474/,"
230
","
112
",4.1,4.4
tt0138493/,"
253
","
97
",6.6,6.5
tt0138510/,"
12,795
","
16,996
",6.2,6.2
tt0138511/,"
162
","
244
",5.9,5.4
tt0138531/,"
77
","
141
",5.9,5.6
tt0138537/,"
768
","
171
",7.0,6.6
tt0138613/,"
52
","
75
",5.5,5.0
tt0138689/,"
83
","
18
",9.2,1.1
tt0138705/,"
88
","
32
",3.0,3.9
tt0138771/,"
22
","
91
",5.5,5.3
tt0138787/,"
133
","
82
",2.4,2.6
tt0138833/,"
94
","
44
",5.4,5.3
tt0138834/,"
133
","
155
",5.8,5.3
tt0138874/,"
765
","
1,516
",7.4,7.2
tt0139112/,"
150
","
93
",5.5,5.4
tt0139134/,"
37,411
","
88,374
",6.8,6.8
tt0139151/,"
1,411
","
5,514
",5.3,5.1
tt0139194/,"
80
","
32
",4.5,5.9
tt0139239/,"
22,696
","
27,163
",7.3,7.2
tt0139394/,"
225
","
104
",5.9,5.8
tt0139414/,"
16,763
","
23,496
",5.8,5.6
tt0139426/,"
203
","
702
",5.1,4.8
tt0139429/,"
48
","
193
",7.2,5.8
tt0139462/,"
7,114
","
17,602
",6.0,6.2
tt0139606/,"
107
","
347
",5.3,5.2
tt0139668/,"
7,383
","
17,479
",6.5,6.6
tt0139699/,"
20,038
","
10,320
",6.6,6.3
tt0139809/,"
10,438
","
37,396
",6.8,7.1
tt0139861/,"
143
","
889
",7.1,7.1
tt0139876/,"
507
","
3,323
",7.9,8.0
tt0139877/,"
98
","
316
",6.4,6.5
tt0139956/,"
17
","
128
",6.9,7.0
tt0140337/,"
55
","
79
",4.7,5.1
tt0140352/,"
31,127
","
84,320
",8.0,7.8
tt0140379/,"
7,441
","
9,994
",6.5,6.4
tt0140397/,"
3,924
","
2,467
",6.9,6.7
tt0140399/,"
180
","
1,230
",7.2,7.4
tt0140439/,"
43
","
89
",5.4,5.7
tt0140534/,"
98
","
622
",8.0,8.1
tt0140590/,"
89
","
170
",6.0,6.1
tt0141098/,"
8,654
","
13,990
",5.3,5.5
tt0141369/,"
11,586
","
20,401
",4.2,4.1
tt0141974/,"
1,955
","
5,445
",7.3,7.3
tt0142192/,"
4,611
","
8,285
",6.0,6.1
tt0142201/,"
2,171
","
2,647
",6.2,6.2
tt0142215/,"
17
","
148
",6.3,7.1
tt0142236/,"
1,837
","
3,850
",7.5,7.6
tt0142243/,"
1,340
","
3,189
",7.4,7.4
tt0142274/,"
37
","
105
",8.0,4.4
tt0142342/,"
50,705
","
81,882
",6.5,6.3
tt0142688/,"
26,964
","
91,488
",6.5,6.7
tt0142804/,"
1,308
","
5,581
",6.0,6.1
tt0143096/,"
202
","
115
",4.7,3.9
tt0143145/,"
36,621
","
92,981
",6.4,6.4
tt0143187/,"
154
","
221
",2.7,1.9
tt0143261/,"
673
","
512
",4.3,4.6
tt0143316/,"
38
","
267
",8.1,6.5
tt0143323/,"
52
","
340
",5.9,6.5
tt0143422/,"
600
","
605
",3.3,3.9
tt0143746/,"
914
","
1,162
",5.7,5.8
tt0143900/,"
45
","
251
",4.1,6.1
tt0143924/,"
59
","
84
",5.2,5.5
tt0144117/,"
66,711
","
101,123
",7.8,7.7
tt0144134/,"
235
","
239
",6.1,6.6
tt0144146/,"
190
","
219
",4.3,4.3
tt0144168/,"
8,394
","
5,323
",6.4,5.9
tt0144178/,"
297
","
313
",6.4,6.3
tt0144201/,"
1,839
","
7,902
",7.7,7.5
tt0144214/,"
13,273
","
25,060
",6.2,6.4
tt0144249/,"
50
","
58
",5.1,3.9
tt0144286/,"
317
","
764
",6.5,6.5
tt0144637/,"
182
","
113
",3.7,3.4
tt0144640/,"
3,782
","
9,480
",5.9,6.1
tt0144669/,"
160
","
226
",4.4,3.8
tt0144688/,"
228
","
184
",5.8,5.4
tt0144715/,"
2,655
","
7,643
",5.9,5.8
tt0144814/,"
5,380
","
5,970
",4.8,4.6
tt0144900/,"
61
","
58
",5.0,4.6
tt0145503/,"
3,335
","
7,480
",7.4,7.5
tt0145531/,"
13,934
","
32,501
",6.0,6.2
tt0145547/,"
1,993
","
7,071
",6.7,7.2
tt0145653/,"
4,152
","
10,583
",7.2,7.3
tt0145660/,"
56,807
","
92,274
",6.8,6.5
tt0145681/,"
26,249
","
80,316
",6.6,6.7
tt0145893/,"
4,239
","
5,427
",5.4,5.1
tt0145929/,"
84
","
672
",6.9,7.2
tt0146315/,"
146
","
381
",7.6,6.5
tt0146516/,"
489
","
317
",6.3,6.2
