id,us_votes,non_us_votes,us_rating,non_us_rating
tt0160550/,"
66
","
220
",6.5,6.3
tt0160611/,"
1,553
","
8,319
",6.2,6.4
tt0160616/,"
132
","
83
",5.5,5.7
tt0160644/,"
764
","
1,675
",5.6,5.4
tt0160652/,"
120
","
117
",4.7,4.4
tt0160663/,"
76
","
102
",5.2,5.6
tt0160710/,"
140
","
38
",7.1,6.9
tt0160749/,"
382
","
311
",6.2,6.1
tt0160759/,"
8
","
106
",2.5,6.8
tt0160797/,"
10,990
","
21,205
",6.5,6.3
tt0161003/,"
204
","
17
",5.2,2.5
tt0161081/,"
27,763
","
55,814
",6.6,6.5
tt0161216/,"
1,171
","
529
",6.4,6.3
tt0161539/,"
13
","
111
",7.0,4.1
tt0162222/,"
86,763
","
245,924
",7.7,7.7
tt0162650/,"
13,743
","
37,519
",5.9,5.9
tt0162711/,"
578
","
529
",5.0,5.1
tt0162901/,"
29
","
94
",5.9,5.7
tt0162983/,"
3,352
","
5,004
",4.8,4.8
tt0163080/,"
41
","
281
",5.8,5.7
tt0163125/,"
103
","
175
",5.8,5.4
tt0163141/,"
13
","
228
",5.0,6.0
tt0163676/,"
1,730
","
1,469
",4.6,4.6
tt0163745/,"
338
","
121
",6.7,5.9
tt0163978/,"
28,077
","
122,407
",6.4,6.7
tt0163983/,"
3,703
","
6,362
",5.2,5.0
tt0164052/,"
23,822
","
64,520
",5.6,5.8
tt0164192/,"
236
","
210
",4.8,4.4
tt0164212/,"
3,658
","
13,177
",6.4,6.5
tt0164318/,"
151
","
55
",5.6,5.0
tt0164545/,"
261
","
165
",3.4,3.7
tt0165400/,"
55
","
107
",4.2,3.5
tt0165642/,"
42
","
69
",3.3,3.5
tt0165800/,"
219
","
205
",3.8,4.4
tt0165928/,"
83
","
97
",4.8,4.2
tt0165929/,"
11,770
","
36,011
",6.1,6.1
tt0166013/,"
167
","
337
",6.6,6.3
tt0166192/,"
105
","
75
",3.9,4.4
tt0166370/,"
293
","
1,026
",5.1,4.9
tt0167183/,"
114
","
52
",4.7,4.6
tt0167203/,"
1,086
","
2,074
",5.5,5.6
tt0167367/,"
244
","
165
",4.7,4.5
tt0167380/,"
25
","
219
",5.9,6.7
tt0168446/,"
784
","
1,555
",7.1,7.2
tt0168504/,"
364
","
798
",5.7,5.6
tt0168578/,"
79
","
33
",4.6,4.9
tt0168612/,"
69
","
47
",5.2,5.4
tt0168629/,"
14,125
","
56,280
",7.8,7.9
tt0168631/,"
184
","
274
",4.9,4.7
tt0168856/,"
329
","
3,649
",5.8,5.9
tt0169122/,"
73
","
234
",3.9,3.4
tt0169324/,"
253
","
278
",5.9,5.9
tt0169543/,"
43
","
484
",5.3,5.6
tt0170016/,"
47,058
","
82,543
",6.2,6.0
tt0170452/,"
209
","
243
",5.5,5.1
tt0170549/,"
11
","
77
",6.4,5.9
tt0170691/,"
8,119
","
21,645
",7.0,6.9
tt0171356/,"
1,968
","
3,255
",5.7,5.6
tt0171359/,"
3,187
","
3,510
",6.1,5.9
tt0171433/,"
12,511
","
23,718
",6.5,6.3
tt0171580/,"
9,820
","
14,947
",6.3,6.2
tt0172109/,"
21
","
535
",1.4,1.9
tt0172464/,"
135
","
260
",3.6,3.4
tt0172495/,"
199,377
","
562,105
",8.5,8.5
tt0172632/,"
658
","
422
",6.7,6.3
tt0172699/,"
78
","
95
",5.1,5.0
tt0173568/,"
46
","
272
",7.4,6.5
tt0173716/,"
5,186
","
6,160
",6.2,6.2
tt0173999/,"
138
","
745
",6.5,7.0
tt0174027/,"
61
","
190
",7.8,6.2
tt0174336/,"
1,502
","
1,390
",4.4,4.7
tt0174480/,"
4,052
","
13,577
",5.2,5.6
tt0175142/,"
40,759
","
118,318
",6.2,6.2
tt0175526/,"
2,889
","
6,400
",5.6,5.0
tt0176244/,"
126
","
222
",3.7,4.0
tt0176579/,"
155
","
198
",2.5,2.4
tt0176650/,"
160
","
257
",3.0,2.2
tt0176783/,"
3,609
","
8,366
",5.9,5.9
tt0177068/,"
271
","
266
",5.3,5.2
tt0177185/,"
148
","
137
",3.8,4.0
tt0177195/,"
38
","
235
",4.6,4.2
tt0177650/,"
565
","
941
",5.0,5.5
tt0177845/,"
261
","
656
",6.3,6.4
tt0177858/,"
1,483
","
14,212
",7.6,7.7
tt0177888/,"
254
","
132
",6.2,5.6
tt0177971/,"
36,940
","
72,881
",6.5,6.3
tt0178043/,"
426
","
505
",6.3,6.1
tt0178050/,"
605
","
617
",5.6,5.8
tt0178655/,"
26
","
189
",5.9,4.7
tt0179137/,"
57
","
281
",6.2,7.1
tt0179183/,"
1,024
","
3,917
",4.9,4.4
tt0179443/,"
127
","
662
",3.7,3.6
tt0179473/,"
652
","
448
",4.3,4.0
tt0179861/,"
481
","
342
",3.6,3.5
tt0180073/,"
11,569
","
25,759
",7.2,7.3
tt0180093/,"
119,977
","
356,527
",8.2,8.3
tt0180303/,"
234
","
181
",5.7,5.4
tt0180683/,"
88
","
18
",6.4,3.4
tt0180837/,"
416
","
853
",6.9,6.1
tt0181151/,"
2,907
","
3,784
",5.7,5.6
tt0181311/,"
32
","
540
",5.9,5.5
tt0181536/,"
22,731
","
37,122
",7.3,7.3
tt0181819/,"
8
","
174
",5.6,5.7
tt0181836/,"
947
","
762
",6.1,5.7
tt0181865/,"
46,483
","
94,645
",7.7,7.5
tt0181875/,"
66,765
","
111,780
",8.1,7.8
tt0181945/,"
51
","
49
",6.2,5.8
tt0181984/,"
15,874
","
20,429
",7.1,6.9
tt0182295/,"
1,351
","
1,874
",5.8,6.1
tt0182508/,"
1,328
","
800
",7.0,6.8
tt0183056/,"
145
","
533
",6.8,6.6
tt0183142/,"
39
","
148
",3.4,2.4
tt0183280/,"
109
","
181
",4.4,3.0
tt0183423/,"
68
","
16
",4.1,2.2
tt0183505/,"
42,015
","
112,055
",6.4,6.6
tt0183523/,"
16,385
","
33,839
",5.6,5.7
tt0183550/,"
40
","
363
",6.2,6.4
tt0183639/,"
66
","
72
",4.7,4.3
tt0183659/,"
7,343
","
12,412
",7.1,7.0
tt0183808/,"
254
","
158
",4.8,4.8
tt0183869/,"
2,503
","
34,239
",6.3,6.4
tt0183946/,"
9
","
52
",8.7,5.6
tt0184457/,"
54
","
61
",5.6,4.3
tt0184596/,"
14
","
349
",8.4,6.7
tt0184858/,"
10,756
","
16,558
",5.6,5.9
tt0184894/,"
24,101
","
56,951
",6.6,6.5
tt0184907/,"
5,300
","
3,148
",5.2,4.9
tt0185007/,"
101
","
140
",5.7,4.6
tt0185014/,"
16,569
","
28,343
",7.5,7.2
tt0185183/,"
23,247
","
32,157
",2.3,2.6
tt0185431/,"
25,491
","
43,419
",5.2,5.3
tt0186045/,"
5,281
","
4,590
",5.8,5.6
tt0186151/,"
23,269
","
48,179
",7.4,7.3
tt0186183/,"
781
","
1,727
",6.3,6.1
tt0186454/,"
214
","
125
",4.0,3.4
tt0186549/,"
180
","
112
",5.5,5.4
tt0186566/,"
17,828
","
35,903
",6.5,6.4
tt0186719/,"
122
","
29
",4.1,3.9
tt0186894/,"
5,225
","
8,809
",5.7,5.7
tt0186975/,"
4,037
","
6,213
",4.9,5.0
tt0187078/,"
45,864
","
130,736
",6.5,6.5
tt0187387/,"
70
","
29
",6.0,2.6
tt0187393/,"
61,085
","
109,235
",7.4,7.0
tt0187474/,"
42
","
444
",5.8,6.0
tt0187559/,"
290
","
314
",6.4,5.7
tt0187696/,"
1,646
","
7,381
",6.1,6.0
tt0187750/,"
108
","
144
",5.3,4.7
tt0187880/,"
8
","
94
",8.1,5.6
tt0188045/,"
90
","
117
",5.4,5.3
tt0188055/,"
787
","
828
",5.3,5.5
tt0188135/,"
10
","
265
",5.7,5.5
tt0188160/,"
342
","
255
",6.4,6.0
tt0188518/,"
143
","
458
",5.7,6.0
tt0188688/,"
45
","
61
",4.3,4.6
tt0189456/,"
801
","
1,694
",4.7,4.1
tt0189509/,"
14
","
108
",6.2,5.3
tt0189998/,"
11,027
","
18,217
",7.0,6.8
tt0190052/,"
45
","
41
",4.7,4.2
tt0190138/,"
24,101
","
56,444
",6.8,6.7
tt0190273/,"
85
","
82
",4.7,4.9
tt0190332/,"
55,542
","
122,410
",8.0,7.8
tt0190346/,"
68
","
664
",5.3,5.8
tt0190374/,"
6,991
","
16,059
",3.6,3.6
tt0190398/,"
64
","
97
",5.3,5.0
tt0190524/,"
4,146
","
2,050
",4.5,4.2
tt0190590/,"
67,770
","
128,142
",8.0,7.6
tt0190736/,"
244
","
187
",4.2,4.5
tt0190865/,"
10,778
","
31,373
",5.8,5.9
tt0190994/,"
43
","
68
",5.2,5.1
tt0191037/,"
446
","
1,184
",5.5,5.7
tt0191242/,"
169
","
263
",5.1,5.2
tt0191397/,"
21,270
","
20,322
",6.5,6.5
tt0191636/,"
1,290
","
2,684
",7.4,7.1
tt0191754/,"
11,016
","
20,396
",6.1,6.0
tt0191996/,"
616
","
2,196
",6.1,6.1
tt0192126/,"
41
","
373
",3.9,4.0
tt0192255/,"
2,925
","
3,659
",5.9,5.5
tt0192295/,"
34
","
395
",5.2,5.7
tt0192407/,"
36
","
927
",3.9,4.2
tt0192455/,"
840
","
1,923
",4.7,4.8
tt0192614/,"
8,376
","
13,908
",5.7,5.5
tt0192678/,"
29
","
101
",6.8,5.1
tt0192719/,"
216
","
306
",5.4,4.4
tt0192731/,"
4,125
","
7,624
",4.4,4.2
tt0192912/,"
21
","
62
",4.2,4.0
tt0192949/,"
405
","
858
",5.6,5.7
tt0193135/,"
80
","
65
",5.7,5.6
tt0193195/,"
24
","
67
",5.0,5.0
tt0193318/,"
255
","
269
",3.0,3.3
tt0193701/,"
57
","
276
",6.1,6.3
tt0193741/,"
55
","
857
",5.7,5.9
tt0193854/,"
372
","
1,331
",6.4,6.2
tt0194026/,"
11
","
394
",6.0,5.6
tt0194027/,"
14
","
214
",5.4,5.7
tt0194104/,"
213
","
1,855
",6.7,7.1
tt0194218/,"
3,151
","
2,741
",6.8,6.6
tt0194368/,"
459
","
2,518
",5.8,6.1
tt0194410/,"
118
","
190
",4.4,4.2
tt0194519/,"
264
","
31
",6.7,6.7
tt0194852/,"
15
","
73
",6.4,5.6
tt0195001/,"
23
","
561
",5.7,6.8
tt0195234/,"
3,426
","
9,266
",7.1,6.8
tt0195308/,"
136
","
95
",4.6,5.8
tt0195352/,"
9
","
70
",10.0,5.7
tt0195631/,"
114
","
128
",5.3,4.9
tt0195685/,"
33,983
","
87,291
",7.3,7.3
tt0195714/,"
40,337
","
115,286
",6.7,6.7
tt0195778/,"
3,001
","
2,934
",5.1,5.1
tt0195857/,"
31
","
63
",4.7,5.7
tt0195944/,"
55
","
42
",3.9,4.6
tt0195945/,"
11,566
","
12,838
",6.1,6.0
tt0196106/,"
646
","
1,134
",4.1,4.1
tt0196216/,"
7,594
","
19,329
",6.5,6.7
tt0196219/,"
586
","
477
",3.2,2.0
tt0196223/,"
296
","
526
",5.4,5.4
tt0196614/,"
22
","
407
",4.9,4.5
tt0196708/,"
557
","
1,320
",6.4,6.2
tt0196723/,"
401
","
569
",5.4,5.6
tt0197072/,"
136
","
326
",3.8,3.8
tt0197096/,"
983
","
702
",7.0,6.6
tt0197256/,"
70
","
212
",5.6,5.6
tt0197311/,"
105
","
104
",5.4,6.0
tt0197384/,"
1,270
","
1,201
",6.0,5.7
tt0197392/,"
23
","
223
",6.7,6.5
tt0197402/,"
67
","
917
",7.0,6.7
tt0197644/,"
43
","
64
",5.0,4.2
tt0197646/,"
136
","
71
",5.0,5.5
tt0197750/,"
635
","
1,120
",3.9,4.0
tt0197753/,"
131
","
239
",5.8,5.4
tt0197951/,"
117
","
170
",4.7,3.6
tt0198021/,"
11,808
","
10,936
",6.8,6.6
tt0198284/,"
237
","
378
",4.4,4.6
tt0198386/,"
2,538
","
2,068
",5.6,5.6
tt0198434/,"
22
","
323
",5.8,3.5
tt0198460/,"
121
","
86
",5.7,5.5
tt0198654/,"
14
","
382
",4.3,7.0
tt0198893/,"
64
","
54
",3.9,3.7
tt0199000/,"
24
","
250
",5.2,6.0
tt0199077/,"
14
","
220
",7.4,6.4
tt0199129/,"
114
","
76
",6.8,5.2
tt0199290/,"
1,089
","
593
",4.6,4.1
tt0199314/,"
1,320
","
3,420
",5.9,5.9
tt0199650/,"
221
","
523
",4.2,3.9
tt0199700/,"
12
","
337
",5.9,5.9
tt0199725/,"
7,795
","
5,083
",7.3,6.9
tt0199727/,"
508
","
3,172
",5.9,6.5
tt0199744/,"
91
","
182
",5.4,5.2
tt0199748/,"
35
","
62
",6.7,3.8
tt0199753/,"
11,972
","
28,055
",5.7,5.7
tt0199974/,"
351
","
413
",5.0,4.8
tt0200171/,"
73
","
79
",6.2,5.8
tt0200192/,"
687
","
3,050
",5.7,5.4
tt0200257/,"
35
","
250
",7.0,6.5
tt0200299/,"
89
","
943
",5.7,6.0
tt0200427/,"
848
","
376
",7.1,6.7
tt0200472/,"
362
","
1,323
",5.7,5.7
tt0200530/,"
2,538
","
1,338
",6.6,6.6
tt0200550/,"
21,078
","
54,712
",5.5,5.7
tt0200669/,"
1,339
","
1,854
",6.0,5.9
tt0201484/,"
231
","
306
",4.6,4.7
tt0201670/,"
31
","
256
",5.8,6.0
tt0201726/,"
85
","
149
",4.8,4.6
tt0201737/,"
82
","
54
",4.8,4.5
tt0201888/,"
20
","
462
",7.8,7.0
tt0201899/,"
514
","
501
",6.9,6.8
tt0201901/,"
103
","
138
",5.7,5.5
tt0202236/,"
407
","
200
",5.2,4.5
tt0202256/,"
6
","
169
",8.0,6.3
tt0202314/,"
446
","
569
",3.2,2.9
tt0202402/,"
2,967
","
4,225
",5.6,5.4
tt0202405/,"
12
","
133
",7.7,5.9
tt0202641/,"
861
","
329
",7.3,6.7
tt0202642/,"
81
","
139
",4.9,4.6
tt0202677/,"
10,112
","
13,361
",6.9,6.5
tt0202711/,"
461
","
180
",6.3,6.6
tt0202856/,"
98
","
54
",6.2,6.0
tt0202989/,"
287
","
154
",4.6,4.5
tt0203019/,"
19,876
","
56,287
",7.1,7.2
tt0203053/,"
252
","
367
",5.7,5.4
tt0203119/,"
11,773
","
29,439
",7.3,7.2
tt0203166/,"
2,667
","
14,020
",7.3,7.4
tt0203230/,"
9,263
","
11,220
",7.7,7.4
tt0203297/,"
101
","
339
",4.6,4.7
tt0203540/,"
1,789
","
2,366
",7.1,6.6
tt0203580/,"
86
","
87
",4.3,3.7
tt0203620/,"
86
","
92
",6.6,6.6
tt0203632/,"
3,245
","
7,134
",7.6,7.4
tt0203830/,"
73
","
133
",4.7,4.6
tt0203835/,"
201
","
461
",3.4,2.8
tt0203940/,"
643
","
1,428
",4.0,3.9
tt0204055/,"
33
","
745
",5.8,6.9
tt0204137/,"
2,391
","
7,437
",6.7,6.6
tt0204175/,"
3,662
","
7,813
",5.3,5.4
tt0204315/,"
47
","
245
",6.2,6.6
tt0204350/,"
679
","
276
",5.2,4.6
tt0204626/,"
5,553
","
13,182
",5.4,5.2
tt0204640/,"
1,606
","
553
",7.1,5.8
tt0204761/,"
163
","
1,180
",6.1,5.6
tt0204932/,"
149
","
2,421
",6.8,7.3
tt0204933/,"
57
","
50
",3.9,5.1
tt0204946/,"
24,604
","
35,829
",6.2,5.8
tt0205027/,"
29
","
413
",5.7,5.0
tt0205177/,"
485
","
8,458
",4.8,5.5
tt0205271/,"
4,784
","
9,113
",4.6,4.7
tt0205418/,"
1,342
","
789
",2.9,2.8
tt0205461/,"
1,291
","
1,308
",4.0,3.7
tt0205526/,"
90
","
56
",3.9,3.3
tt0205718/,"
4
","
98
",2.5,4.1
tt0205836/,"
28
","
239
",6.1,6.5
tt0205873/,"
3,060
","
7,928
",7.3,7.1
tt0205936/,"
55
","
134
",5.0,5.4
tt0206075/,"
127
","
314
",3.6,3.3
tt0206087/,"
8
","
117
",9.7,6.2
tt0206088/,"
15
","
212
",5.7,6.1
tt0206093/,"
18
","
335
",6.2,6.7
tt0206200/,"
20
","
197
",6.3,6.3
tt0206223/,"
65
","
48
",4.4,3.8
tt0206226/,"
2,469
","
1,869
",6.4,5.8
tt0206420/,"
1,894
","
5,297
",5.4,5.2
tt0206608/,"
37
","
87
",6.3,6.0
tt0206795/,"
25
","
154
",6.0,6.6
tt0206917/,"
2,687
","
7,886
",6.1,6.1
tt0206926/,"
642
","
3,676
",5.6,5.7
tt0207036/,"
152
","
323
",5.2,5.1
tt0207161/,"
425
","
627
",6.2,5.6
tt0207163/,"
18
","
292
",6.2,6.4
tt0207201/,"
33,249
","
102,017
",6.3,6.4
tt0207333/,"
336
","
278
",5.3,4.8
tt0207377/,"
254
","
375
",5.1,4.4
tt0207524/,"
1,081
","
1,542
",7.0,6.8
tt0207631/,"
101
","
357
",4.5,4.5
tt0207638/,"
28
","
67
",5.5,5.7
tt0208003/,"
14,631
","
40,882
",5.0,5.1
tt0208026/,"
31
","
721
",5.0,5.6
tt0208032/,"
61
","
753
",6.8,7.0
tt0208037/,"
122
","
160
",4.9,4.5
tt0208050/,"
164
","
99
",6.0,5.2
tt0208092/,"
110,051
","
378,030
",8.2,8.3
tt0208181/,"
175
","
563
",6.7,6.7
tt0208196/,"
3,390
","
3,832
",7.2,7.2
tt0208198/,"
9
","
292
",6.0,5.1
tt0208298/,"
393
","
667
",7.3,6.7
tt0208655/,"
20
","
240
",6.1,4.9
tt0208675/,"
152
","
750
",7.6,7.0
tt0208870/,"
6
","
96
",7.0,3.9
tt0208874/,"
8,075
","
8,452
",7.1,6.8
tt0208911/,"
420
","
938
",6.2,6.4
tt0208942/,"
44
","
86
",4.8,4.3
tt0208988/,"
6,680
","
17,029
",5.2,5.1
tt0208993/,"
402
","
516
",7.0,7.1
tt0209037/,"
506
","
1,818
",6.7,7.0
tt0209144/,"
179,522
","
497,078
",8.5,8.4
tt0209180/,"
153
","
2,303
",7.6,8.0
tt0209279/,"
68
","
47
",5.6,5.1
tt0209322/,"
946
","
1,502
",6.3,6.3
tt0209485/,"
61
","
51
",4.8,5.3
tt0209958/,"
23,121
","
46,500
",6.4,6.3
tt0210065/,"
2,247
","
7,755
",6.8,6.7
tt0210070/,"
11,311
","
19,852
",7.0,6.7
tt0210075/,"
3,458
","
4,632
",6.9,6.6
tt0210149/,"
264
","
213
",6.2,6.1
tt0210217/,"
247
","
338
",6.5,6.2
tt0210299/,"
1,801
","
649
",7.4,6.8
tt0210357/,"
67
","
132
",6.7,6.1
tt0210358/,"
1,436
","
3,384
",6.4,6.5
tt0210382/,"
2,287
","
4,534
",5.8,5.9
tt0210567/,"
1,615
","
1,166
",5.8,5.3
tt0210584/,"
377
","
1,303
",6.2,6.2
tt0210616/,"
6,766
","
7,802
",6.7,6.5
tt0210738/,"
13
","
293
",5.7,5.0
tt0210756/,"
204
","
98
",6.1,6.1
tt0210943/,"
441
","
1,245
",6.5,6.5
tt0210945/,"
55,231
","
77,252
",7.8,7.7
tt0211103/,"
14
","
306
",4.7,6.3
tt0211181/,"
6,047
","
17,827
",4.9,4.8
tt0211309/,"
51
","
314
",6.5,6.4
tt0211387/,"
821
","
3,807
",6.6,6.8
tt0211492/,"
1,112
","
1,978
",6.9,6.9
tt0211554/,"
7
","
119
",5.0,6.0
tt0211661/,"
614
","
696
",5.9,6.0
tt0211718/,"
217
","
1,744
",6.7,7.3
tt0211900/,"
42
","
758
",6.0,5.9
tt0211919/,"
16
","
100
",5.6,6.1
tt0211938/,"
3,555
","
5,740
",5.7,5.7
tt0211941/,"
498
","
624
",5.5,5.6
tt0212059/,"
80
","
53
",5.3,5.2
tt0212215/,"
11
","
158
",6.3,6.1
tt0212338/,"
63,616
","
148,061
",7.1,6.9
tt0212346/,"
36,709
","
84,505
",6.5,6.1
tt0212474/,"
11
","
167
",5.9,4.8
tt0212604/,"
893
","
474
",7.5,6.9
tt0212667/,"
101
","
42
",3.8,3.3
tt0212719/,"
71
","
33
",5.5,5.6
tt0212742/,"
544
","
781
",5.4,5.2
tt0212815/,"
1,659
","
1,327
",7.5,7.0
tt0212826/,"
1,027
","
2,966
",6.9,7.0
tt0212830/,"
1,859
","
2,498
",5.3,5.2
tt0212879/,"
1,949
","
2,156
",6.1,6.0
tt0212897/,"
66
","
389
",6.3,7.0
tt0212974/,"
1,410
","
1,566
",6.5,6.6
tt0213203/,"
3,964
","
3,655
",6.2,5.9
tt0213231/,"
66
","
82
",5.4,4.7
tt0213446/,"
255
","
134
",5.2,5.3
tt0213561/,"
43
","
266
",6.1,6.5
tt0213595/,"
22
","
266
",7.9,6.7
tt0213690/,"
47
","
155
",4.4,3.4
tt0213733/,"
12
","
104
",6.5,5.7
tt0213790/,"
6,181
","
3,052
",5.3,5.0
tt0213847/,"
7,662
","
53,992
",7.4,7.4
tt0213890/,"
1,959
","
12,007
",6.8,6.9
tt0214277/,"
137
","
76
",5.8,5.5
tt0214388/,"
4,716
","
12,392
",5.9,5.8
tt0214638/,"
69
","
172
",3.9,3.4
tt0214646/,"
72
","
22
",6.3,5.3
tt0214728/,"
65
","
415
",6.1,5.9
tt0214757/,"
131
","
235
",4.8,4.5
tt0214871/,"
361
","
800
",4.0,3.4
tt0214878/,"
136
","
1,084
",6.2,6.1
tt0214959/,"
21
","
95
",6.9,6.7
tt0215129/,"
31,457
","
80,592
",6.4,6.4
tt0215232/,"
100
","
73
",5.4,4.9
tt0215458/,"
13
","
70
",6.0,5.3
tt0215526/,"
26
","
67
",4.3,4.1
tt0215545/,"
4,865
","
3,163
",6.7,6.4
tt0215679/,"
159
","
187
",5.9,6.2
tt0215681/,"
206
","
2,694
",6.4,6.6
tt0215715/,"
42
","
100
",7.0,6.3
tt0215757/,"
15
","
386
",2.5,3.4
tt0215841/,"
27
","
138
",8.1,6.4
tt0215850/,"
11
","
368
",5.9,7.0
tt0215880/,"
13
","
69
",6.6,5.3
tt0215941/,"
63
","
41
",4.2,3.6
tt0215965/,"
25
","
117
",5.5,5.4
tt0216216/,"
21,247
","
60,997
",5.9,5.9
tt0216279/,"
40
","
339
",5.8,6.0
tt0216417/,"
101
","
1,330
",5.6,5.8
tt0216522/,"
10
","
164
",6.8,5.1
tt0216578/,"
378
","
556
",7.0,6.8
tt0216590/,"
13
","
214
",3.1,5.9
tt0216605/,"
346
","
887
",5.8,5.9
tt0216625/,"
2,076
","
7,226
",7.2,7.1
tt0216651/,"
5,867
","
15,449
",7.6,7.7
tt0216689/,"
243
","
639
",7.0,6.6
tt0216741/,"
99
","
1,516
",4.8,4.9
tt0216750/,"
28
","
487
",6.0,6.3
tt0216772/,"
265
","
643
",4.0,4.2
tt0216787/,"
1,116
","
5,813
",7.0,7.2
tt0216799/,"
1,154
","
3,323
",7.0,7.1
tt0216800/,"
2,669
","
5,717
",7.1,7.2
tt0216841/,"
43
","
698
",4.6,4.1
tt0216890/,"
29
","
285
",5.4,4.8
