id,us_votes,non_us_votes,us_rating,non_us_rating
tt3678656/,"
48
","
447
",6.9,6.7
tt3678782/,"
1,048
","
7,990
",7.2,7.4
tt3679000/,"
276
","
1,917
",5.4,5.2
tt3680410/,"
395
","
1,976
",7.1,7.1
tt3680820/,"
12
","
66
",5.0,3.9
tt3681422/,"
144
","
984
",6.4,7.1
tt3681470/,"
21
","
259
",4.6,5.3
tt3682448/,"
31,344
","
134,784
",7.6,7.5
tt3682686/,"
15
","
54
",6.5,6.8
tt3682770/,"
25
","
141
",5.9,5.8
tt3685022/,"
69
","
196
",5.0,4.4
tt3685236/,"
2,076
","
6,701
",5.5,5.0
tt3685328/,"
69
","
35
",6.4,4.3
tt3685480/,"
50
","
28
",5.2,5.6
tt3685490/,"
42
","
47
",4.8,3.4
tt3685554/,"
43
","
228
",5.6,6.2
tt3685622/,"
273
","
1,305
",5.4,5.5
tt3685818/,"
12
","
293
",4.0,5.4
tt3686990/,"
24
","
385
",7.2,7.0
tt3687304/,"
435
","
883
",5.6,5.2
tt3687310/,"
1,185
","
4,267
",6.0,5.7
tt3687398/,"
841
","
2,643
",4.8,4.7
tt3688406/,"
2,499
","
3,869
",6.0,5.6
tt3689910/,"
553
","
1,432
",6.6,6.7
tt3692082/,"
1,235
","
2,840
",5.4,4.5
tt3693878/,"
19
","
285
",5.0,5.8
tt3693936/,"
7
","
47
",3.0,6.5
tt3695514/,"
9
","
85
",5.7,6.3
tt3696218/,"
6
","
116
",7.0,6.1
tt3697946/,"
24
","
1,128
",5.7,5.9
tt3698118/,"
144
","
781
",6.3,6.2
tt3698558/,"
593
","
1,104
",4.8,4.4
tt3699684/,"
72
","
144
",3.4,3.2
tt3699692/,"
690
","
630
",6.3,5.8
tt3700364/,"
58
","
50
",5.6,5.0
tt3700392/,"
314
","
2,674
",7.5,7.4
tt3700456/,"
72
","
382
",5.0,5.1
tt3700804/,"
934
","
2,366
",6.4,6.5
tt3701160/,"
30
","
116
",4.8,6.0
tt3702704/,"
771
","
2,200
",8.1,6.9
tt3702720/,"
21
","
156
",6.0,5.7
tt3702996/,"
207
","
6,127
",5.7,5.9
tt3703148/,"
474
","
1,121
",5.0,5.0
tt3703750/,"
19
","
172
",4.8,3.7
tt3703836/,"
682
","
1,060
",6.3,6.0
tt3703866/,"
8
","
101
",6.5,4.6
tt3704050/,"
3,107
","
11,831
",7.5,7.4
tt3704416/,"
1,655
","
2,408
",6.0,5.7
tt3705388/,"
40
","
715
",4.8,6.4
tt3705412/,"
3,164
","
7,564
",6.5,6.2
tt3707106/,"
2,395
","
8,906
",5.0,5.3
tt3707396/,"
10
","
285
",5.8,6.4
tt3707514/,"
41
","
94
",6.5,5.2
tt3709552/,"
190
","
821
",6.1,5.4
tt3710778/,"
64
","
49
",7.4,7.0
tt3711510/,"
393
","
3,059
",5.7,5.9
tt3711622/,"
60
","
508
",5.2,5.3
tt3712088/,"
18
","
161
",6.2,5.8
tt3713030/,"
730
","
2,352
",5.5,5.6
tt3713944/,"
40
","
719
",4.8,4.4
tt3714492/,"
74
","
47
",5.7,5.3
tt3715320/,"
5,195
","
31,780
",6.5,6.6
tt3715854/,"
106
","
684
",6.7,6.9
tt3717016/,"
606
","
1,215
",6.2,5.6
tt3717192/,"
122
","
146
",5.9,5.4
tt3717324/,"
166
","
398
",3.6,3.5
tt3719158/,"
46
","
359
",4.6,4.9
tt3719896/,"
1,338
","
2,338
",7.2,7.0
tt3720382/,"
8
","
121
",7.5,5.9
tt3720724/,"
76
","
1,502
",6.2,6.4
tt3721070/,"
36
","
65
",2.0,2.1
tt3721072/,"
23
","
457
",6.5,6.1
tt3721256/,"
39
","
306
",6.1,5.6
tt3721630/,"
42
","
61
",4.0,2.6
tt3721964/,"
3,925
","
13,103
",6.2,6.1
tt3722070/,"
2,829
","
14,393
",6.7,6.6
tt3722234/,"
1,260
","
1,290
",7.3,6.2
tt3723788/,"
215
","
58
",4.5,4.3
tt3724898/,"
106
","
373
",3.6,2.7
tt3725026/,"
56
","
521
",4.7,5.4
tt3726704/,"
2,876
","
8,919
",6.7,6.6
tt3727202/,"
864
","
2,145
",5.2,5.1
tt3727690/,"
227
","
822
",4.4,4.0
tt3727982/,"
802
","
1,245
",5.8,5.5
tt3729800/,"
42
","
45
",6.3,5.6
tt3729994/,"
10
","
48
",6.4,5.5
tt3730510/,"
401
","
725
",5.5,5.2
tt3730518/,"
33
","
173
",4.8,4.9
tt3732280/,"
292
","
1,600
",5.2,5.5
tt3732950/,"
523
","
809
",5.5,5.2
tt3733098/,"
19
","
79
",6.1,6.4
tt3733618/,"
170
","
163
",3.4,3.5
tt3733678/,"
117
","
160
",6.0,5.2
tt3733778/,"
2,044
","
7,969
",5.2,5.0
tt3734678/,"
84
","
712
",2.8,6.3
tt3735246/,"
2,022
","
9,456
",6.6,7.0
tt3735332/,"
110
","
99
",3.0,3.5
tt3735398/,"
211
","
91
",5.2,4.6
tt3735554/,"
194
","
534
",5.2,4.5
tt3735602/,"
49
","
530
",5.2,5.9
tt3735810/,"
67
","
31
",5.9,4.1
tt3737650/,"
70
","
547
",6.2,6.1
tt3737988/,"
41
","
888
",6.4,6.7
tt3739130/,"
10
","
101
",3.3,2.7
tt3740048/,"
17
","
35
",5.8,4.9
tt3740778/,"
610
","
3,075
",7.0,6.8
tt3741316/,"
481
","
751
",5.2,5.0
tt3742284/,"
635
","
4,984
",6.9,7.1
tt3742300/,"
90
","
152
",3.4,3.3
tt3742378/,"
826
","
7,319
",7.6,7.7
tt3743272/,"
20
","
39
",6.9,5.9
tt3743384/,"
104
","
148
",6.0,6.2
tt3744264/,"
3,552
","
672
",7.5,6.0
tt3746298/,"
409
","
1,574
",4.9,4.6
tt3746700/,"
111
","
200
",4.1,3.1
tt3748048/,"
161
","
110
",4.5,2.9
tt3748718/,"
113
","
32
",6.8,4.7
tt3749338/,"
28
","
483
",5.9,6.4
tt3752766/,"
86
","
133
",4.5,4.8
tt3752902/,"
49
","
99
",5.2,5.5
tt3754940/,"
554
","
7,072
",7.3,7.3
tt3755362/,"
140
","
792
",5.8,5.6
tt3756418/,"
12
","
97
",7.0,5.9
tt3756788/,"
1,106
","
7,368
",7.6,7.5
tt3756838/,"
18
","
69
",3.9,4.7
tt3757216/,"
15
","
67
",1.0,1.1
tt3757218/,"
75
","
190
",6.8,6.6
tt3757648/,"
11
","
82
",6.8,6.6
tt3758592/,"
49
","
32
",5.7,3.4
tt3759298/,"
435
","
2,789
",6.5,6.5
tt3759912/,"
107
","
164
",4.0,3.4
tt3760966/,"
351
","
570
",5.4,5.5
tt3763866/,"
350
","
1,416
",6.0,6.1
tt3764122/,"
106
","
273
",6.1,6.0
tt3764198/,"
157
","
207
",6.4,6.6
tt3764686/,"
16
","
183
",5.3,6.0
tt3765078/,"
88
","
1,292
",6.8,6.7
tt3765088/,"
30
","
921
",6.9,6.6
tt3766354/,"
15,350
","
62,353
",6.8,6.6
tt3766382/,"
79
","
192
",3.0,2.4
tt3766394/,"
4,662
","
7,580
",6.8,6.5
tt3767278/,"
952
","
1,802
",5.1,4.7
tt3767372/,"
1,749
","
10,627
",7.4,7.5
tt3769038/,"
66
","
72
",2.7,2.0
tt3769594/,"
425
","
135
",6.4,6.0
tt3770426/,"
193
","
95
",5.0,5.0
tt3772576/,"
26
","
577
",6.4,6.0
tt3772918/,"
104
","
160
",3.4,3.6
tt3772964/,"
575
","
574
",5.4,4.5
tt3774092/,"
126
","
676
",5.8,6.2
tt3774236/,"
8
","
100
",4.3,5.6
tt3774466/,"
2,044
","
7,263
",6.5,6.4
tt3774694/,"
4,556
","
23,384
",5.9,6.0
tt3774790/,"
1,922
","
5,123
",4.7,4.4
tt3775086/,"
526
","
7,121
",5.9,7.0
tt3775176/,"
9
","
118
",7.0,5.8
tt3775202/,"
482
","
3,148
",7.0,6.7
tt3776484/,"
30
","
187
",5.2,6.0
tt3777384/,"
17
","
198
",7.0,7.0
tt3778086/,"
289
","
904
",6.6,6.7
tt3778204/,"
12
","
74
",5.1,5.7
tt3778644/,"
44,420
","
110,786
",7.0,6.8
tt3779028/,"
362
","
1,590
",7.0,7.0
tt3779300/,"
499
","
1,543
",4.3,4.2
tt3779414/,"
40
","
58
",5.6,4.9
tt3780338/,"
26
","
171
",6.3,6.6
tt3781476/,"
568
","
2,494
",6.0,6.0
tt3781616/,"
400
","
535
",2.9,2.6
tt3781762/,"
513
","
1,492
",6.1,3.5
tt3782790/,"
7
","
169
",5.7,5.0
tt3783422/,"
87
","
59
",4.8,3.9
tt3784222/,"
65
","
944
",6.7,6.5
tt3784230/,"
34
","
49
",4.9,5.1
tt3786530/,"
11
","
71
",5.3,6.0
tt3787590/,"
3,935
","
15,338
",5.9,6.1
tt3788510/,"
5
","
96
",5.3,4.9
tt3790172/,"
10
","
132
",6.2,5.3
tt3791302/,"
223
","
2,107
",6.6,7.0
tt3792330/,"
176
","
484
",4.6,4.2
tt3792884/,"
153
","
490
",5.8,5.3
tt3792960/,"
1,335
","
17,704
",7.2,7.1
tt3793648/,"
99
","
28
",4.7,3.6
tt3796936/,"
752
","
838
",5.3,3.9
tt3797004/,"
46
","
257
",6.9,6.7
tt3799088/,"
52
","
34
",4.6,3.7
tt3799232/,"
7,463
","
21,994
",6.0,5.9
tt3799372/,"
1,392
","
4,974
",5.6,5.5
tt3800576/,"
7
","
106
",9.0,4.9
tt3800796/,"
638
","
1,848
",4.7,4.6
tt3801372/,"
123
","
200
",6.2,5.7
tt3801934/,"
136
","
462
",5.6,5.8
tt3802576/,"
530
","
3,198
",6.5,6.2
tt3803664/,"
31
","
195
",3.9,4.0
tt3804594/,"
4
","
90
",2.0,6.2
tt3804756/,"
49
","
131
",5.4,4.6
tt3805294/,"
12
","
98
",5.6,6.7
tt3806654/,"
9
","
186
",6.6,6.7
tt3808342/,"
3,673
","
25,674
",7.7,7.4
tt3809308/,"
103
","
1,006
",2.9,6.6
tt3809478/,"
61
","
109
",6.9,6.8
tt3809492/,"
11
","
84
",5.1,5.6
tt3809506/,"
12
","
92
",2.6,4.4
tt3809696/,"
67
","
37
",3.5,3.9
tt3809960/,"
108
","
78
",2.9,2.9
tt3810572/,"
36
","
279
",5.9,6.5
tt3811428/,"
7
","
138
",6.3,6.2
tt3811986/,"
75
","
1,155
",5.4,5.5
tt3812348/,"
52
","
123
",3.9,2.7
tt3812722/,"
60
","
38
",5.1,5.7
tt3813310/,"
5,868
","
15,146
",6.4,6.2
tt3813334/,"
46
","
33
",5.1,3.9
tt3814316/,"
41
","
791
",6.4,6.6
tt3814486/,"
29
","
1,160
",7.0,7.1
tt3814870/,"
11
","
98
",6.4,5.8
tt3815424/,"
76
","
263
",7.2,6.9
tt3815430/,"
203
","
415
",5.0,4.8
tt3816458/,"
1,139
","
4,348
",5.5,5.1
tt3817188/,"
6
","
140
",5.0,6.1
tt3817652/,"
39
","
174
",7.0,6.0
tt3817962/,"
63
","
657
",6.6,6.2
tt3818826/,"
15
","
98
",7.4,7.0
tt3819668/,"
2,590
","
7,522
",7.4,7.1
tt3820450/,"
217
","
484
",3.6,3.1
tt3823018/,"
66
","
1,021
",6.5,6.8
tt3823392/,"
128
","
622
",7.0,7.3
tt3824412/,"
1,448
","
3,397
",5.8,5.3
tt3824458/,"
5,678
","
12,797
",7.2,7.0
tt3825698/,"
19
","
480
",7.4,7.4
tt3826186/,"
10
","
43
",5.6,4.1
tt3826628/,"
16
","
195
",5.7,6.4
tt3826866/,"
1,029
","
1,253
",4.6,4.3
tt3828058/,"
19
","
255
",6.2,6.4
tt3828378/,"
20
","
212
",6.4,6.9
tt3828796/,"
81
","
445
",6.1,6.1
tt3829266/,"
16,036
","
50,702
",5.5,5.2
tt3829884/,"
108
","
373
",5.6,5.7
tt3830162/,"
940
","
6,112
",7.2,7.0
tt3830312/,"
44
","
288
",6.5,5.7
tt3832160/,"
134
","
420
",5.0,5.2
tt3832914/,"
3,877
","
2,870
",6.7,5.7
tt3833460/,"
23
","
87
",4.8,3.9
tt3833474/,"
112
","
385
",5.6,5.2
tt3833520/,"
278
","
881
",7.0,7.0
tt3833748/,"
7
","
211
",3.7,5.1
tt3834272/,"
45
","
72
",3.4,3.0
tt3835612/,"
36
","
56
",4.1,4.1
tt3835904/,NA,"
80
",-,5.2
tt3836480/,"
161
","
122
",4.6,4.4
tt3836512/,"
1,579
","
5,547
",5.2,4.9
tt3836958/,"
299
","
2,730
",6.1,6.7
tt3837162/,"
211
","
232
",3.4,3.4
tt3837166/,"
57
","
133
",6.3,6.3
tt3837248/,"
73
","
125
",7.1,7.2
tt3838634/,"
117
","
40
",5.8,6.2
tt3838728/,"
416
","
1,436
",5.5,5.5
tt3841424/,"
2,308
","
20,166
",7.8,7.7
tt3841584/,"
15
","
216
",4.9,5.2
tt3841866/,"
142
","
1,112
",6.4,6.0
tt3842724/,"
66
","
113
",5.2,4.1
tt3844362/,"
4,251
","
6,962
",6.2,6.1
tt3845822/,"
26
","
528
",6.8,7.0
tt3846674/,"
10,750
","
30,048
",7.3,6.9
tt3846718/,"
11
","
160
",4.2,5.4
tt3846972/,"
30
","
142
",5.3,5.5
tt3848072/,"
83
","
87
",5.8,5.0
tt3848600/,"
19
","
72
",4.7,3.3
tt3848892/,"
1,972
","
15,111
",7.3,7.7
tt3848938/,"
90
","
675
",3.6,3.5
tt3849692/,"
227
","
984
",4.4,4.2
tt3849938/,"
29
","
415
",5.8,6.3
tt3850214/,"
14,056
","
33,372
",7.4,7.1
tt3850496/,"
370
","
1,639
",6.5,6.6
tt3850590/,"
13,577
","
24,939
",6.4,6.0
tt3851142/,"
40
","
47
",6.2,6.0
tt3851324/,"
17
","
608
",4.8,5.7
tt3851412/,"
49
","
123
",4.9,3.7
tt3852066/,"
57
","
413
",5.7,5.9
tt3852436/,"
21
","
80
",6.0,6.5
tt3853448/,"
5
","
67
",6.7,4.7
tt3853452/,"
165
","
869
",6.2,6.1
tt3854262/,"
27
","
59
",4.4,5.4
tt3854770/,"
14
","
181
",7.2,6.8
tt3854802/,"
15
","
189
",6.1,5.7
tt3855240/,"
43
","
877
",5.5,6.3
tt3855730/,"
46
","
265
",6.5,6.9
tt3855834/,"
11
","
227
",5.5,5.8
tt3856124/,"
17
","
138
",6.8,6.4
tt3857092/,"
78
","
30
",5.1,4.8
tt3858912/,"
9
","
154
",5.9,6.3
tt3859052/,"
24
","
127
",6.5,6.3
tt3859076/,"
3,305
","
9,368
",6.7,6.8
tt3859304/,"
2,625
","
4,626
",6.0,6.1
tt3859320/,"
34
","
135
",5.1,4.8
tt3861802/,"
8
","
128
",6.8,5.8
tt3862176/,"
56
","
31
",6.6,4.7
tt3862750/,"
2,213
","
3,734
",5.6,5.4
tt3863140/,"
7
","
173
",4.7,5.5
tt3863484/,"
786
","
1,226
",7.0,6.9
tt3863542/,"
21
","
138
",6.1,5.9
tt3863552/,"
4,051
","
21,221
",7.5,7.8
tt3863870/,"
39
","
1,256
",5.5,6.1
tt3864024/,"
1,757
","
3,596
",5.6,5.4
tt3864096/,"
6
","
182
",7.2,4.9
tt3865286/,"
1,065
","
541
",8.7,5.9
tt3865478/,"
191
","
1,039
",5.5,5.7
tt3865718/,"
51
","
64
",3.7,4.4
tt3865850/,"
37
","
152
",5.3,4.7
tt3866420/,"
5
","
81
",3.0,5.2
tt3866526/,"
86
","
88
",6.4,6.1
tt3867396/,"
57
","
107
",3.7,2.5
tt3867606/,"
24
","
236
",6.1,6.3
tt3867816/,"
10
","
150
",5.6,6.8
tt3868216/,"
11
","
198
",6.9,6.1
tt3868978/,"
87
","
133
",5.3,5.1
tt3869392/,"
107
","
125
",3.1,2.7
tt3872918/,"
11
","
80
",3.1,5.4
tt3872958/,"
55
","
309
",6.5,6.1
tt3875310/,"
12
","
72
",6.0,6.3
tt3876382/,"
45
","
281
",5.2,6.0
tt3876702/,"
44
","
286
",6.0,6.1
tt3877296/,"
580
","
651
",6.0,4.4
tt3877344/,"
51
","
152
",5.2,4.5
tt3877674/,"
564
","
7,001
",6.8,6.7
tt3878978/,"
79
","
93
",6.1,5.9
tt3879176/,"
11
","
151
",5.7,6.4
tt3879200/,"
599
","
1,700
",7.2,7.1
tt3881680/,"
755
","
2,354
",6.4,6.1
tt3882000/,"
317
","
1,528
",6.8,6.7
tt3883976/,"
13
","
39
",2.8,5.5
tt3886006/,"
15
","
420
",3.4,4.1
tt3886372/,"
31
","
171
",4.6,4.2
tt3886444/,"
66
","
465
",4.1,3.8
tt3889166/,"
113
","
805
",5.7,5.4
tt3892172/,"
8,189
","
25,197
",7.4,7.1
tt3892822/,"
17
","
389
",5.2,6.8
tt3892996/,"
21
","
361
",5.8,6.6
tt3894340/,"
38
","
142
",6.7,5.6
tt3894478/,"
13
","
68
",7.5,6.4
tt3894958/,"
692
","
348
",5.1,4.2
tt3895908/,"
132
","
138
",4.1,3.5
tt3896100/,"
164
","
2,042
",5.9,5.8
tt3896710/,"
16
","
213
",5.4,5.5
tt3899070/,"
35
","
41
",4.1,5.0
tt3899154/,"
608
","
537
",6.0,5.9
tt3899516/,"
854
","
2,206
",6.7,6.4
tt3899706/,"
329
","
320
",4.3,3.3
tt3900196/,"
113
","
111
",8.0,6.7
tt3900580/,"
17
","
199
",6.2,5.9
tt3901962/,"
93
","
308
",4.1,3.6
tt3902310/,"
27
","
353
",5.9,6.1
tt3902698/,"
191
","
738
",3.8,3.7
tt3903416/,"
155
","
99
",6.7,5.0
tt3904272/,"
109
","
585
",4.7,4.7
tt3907284/,"
6
","
118
",2.9,1.8
tt3907790/,"
14
","
390
",5.2,4.6
tt3907858/,"
69
","
899
",4.6,6.1
tt3908598/,"
443
","
960
",6.3,6.3
tt3908826/,"
863
","
561
",5.7,4.8
tt3909336/,"
277
","
3,819
",6.8,7.3
tt3911074/,"
18
","
126
",6.9,6.5
tt3912040/,"
141
","
86
",4.6,4.1
tt3912214/,"
86
","
120
",4.7,4.5
tt3913206/,"
24
","
326
",5.1,5.2
tt3914324/,"
18
","
364
",6.1,6.3
tt3914600/,"
16
","
96
",5.2,6.2
tt3915006/,"
12
","
79
",3.7,4.3
tt3915566/,"
112
","
157
",5.4,4.3
tt3916378/,"
19
","
452
",5.5,5.7
tt3916754/,"
14
","
87
",5.2,6.2
tt3917044/,"
16
","
248
",3.2,3.5
tt3917118/,"
118
","
963
",7.0,6.9
tt3917316/,"
18
","
477
",6.0,6.6
tt3918222/,"
51
","
39
",5.5,4.4
tt3919034/,"
13
","
129
",6.5,6.5
tt3919218/,"
392
","
1,720
",5.7,5.4
tt3919598/,"
320
","
477
",5.1,3.7
tt3919820/,"
16
","
194
",5.4,6.2
tt3920820/,"
935
","
2,357
",7.2,7.1
tt3921314/,"
408
","
3,196
",6.2,7.2
tt3921348/,"
101
","
116
",4.6,4.0
tt3922350/,"
326
","
490
",5.6,4.6
tt3922764/,"
41
","
39
",6.1,6.2
tt3922816/,"
651
","
2,762
",6.2,6.6
tt3923004/,"
237
","
467
",3.8,3.5
tt3923082/,"
31
","
216
",6.4,6.4
tt3923662/,"
1,357
","
4,501
",5.5,5.2
tt3946300/,"
236
","
411
",4.7,4.5
tt3947356/,"
20
","
103
",6.2,6.3
tt3948240/,"
13
","
62
",3.9,3.7
tt3948370/,"
12
","
254
",6.8,6.4
tt3948438/,"
17
","
464
",4.9,5.8
tt3949586/,"
1,584
","
1,610
",5.7,4.8
tt3949658/,"
563
","
1,982
",6.1,5.8
tt3949936/,"
19
","
326
",6.4,6.7
tt3950488/,"
57
","
98
",4.0,3.6
tt3950908/,"
163
","
325
",3.5,2.9
tt3951190/,"
75
","
293
",5.4,5.2
tt3951730/,"
110
","
355
",5.9,5.5
tt3952108/,"
688
","
1,230
",5.0,4.7
tt3952226/,"
51
","
332
",5.9,6.4
tt3953626/,"
302
","
438
",5.9,5.8
tt3954294/,"
62
","
69
",5.7,5.3
tt3954646/,"
105
","
605
",5.1,4.8
tt3954876/,"
104
","
161
",5.2,5.3
tt3955042/,"
4
","
104
",1.0,4.9
tt3955618/,"
74
","
121
",5.9,5.8
tt3955808/,"
404
","
366
",4.6,4.2
tt3955894/,"
430
","
1,261
",6.6,6.1
tt3956336/,"
92
","
147
",5.7,4.7
tt3956366/,"
15
","
88
",5.7,6.7
tt3956562/,"
20
","
223
",5.6,6.6
tt3957956/,"
561
","
1,629
",5.4,5.0
tt3959690/,"
161
","
416
",1.8,1.6
tt3960240/,"
623
","
1,476
",5.8,5.7
tt3960820/,"
20
","
83
",6.9,6.7
tt3960938/,"
6
","
173
",5.0,5.4
tt3961964/,"
53
","
11
",3.9,4.0
tt3962210/,"
795
","
712
",6.9,4.2
tt3966404/,"
2,700
","
20,053
",7.7,7.6
tt3966642/,"
22
","
208
",5.5,5.7
tt3967826/,"
135
","
65
",7.9,6.1
tt3967878/,"
474
","
2,295
",6.0,5.9
tt3968088/,"
29
","
12
",4.9,6.1
tt3970806/,"
32
","
124
",4.2,4.5
tt3970874/,"
71
","
235
",3.3,3.9
tt3973814/,"
174
","
314
",3.7,3.3
tt3974764/,"
17
","
102
",6.7,6.4
tt3975510/,"
318
","
775
",5.2,5.2
tt3975556/,"
145
","
153
",4.9,4.5
tt3977428/,"
40
","
307
",6.4,6.4
tt3977806/,"
142
","
104
",5.2,5.3
tt3978720/,"
1,396
","
4,169
",7.0,6.6
tt3978902/,"
57
","
115
",3.6,4.7
tt3980310/,"
237
","
427
",5.7,5.2
tt3980530/,"
91
","
143
",3.8,3.3
tt3982482/,"
39
","
377
",6.8,6.8
tt3982760/,"
5
","
100
",6.7,5.6
tt3983464/,"
28
","
983
",4.8,5.5
tt3983640/,"
6
","
206
",6.0,4.9
tt3986926/,"
4
","
77
",10.0,4.8
tt3989744/,"
42
","
207
",6.4,7.1
tt3989912/,"
15
","
500
",5.2,5.8
tt3990720/,"
14
","
127
",6.7,7.0
tt3991052/,"
149
","
138
",3.4,2.6
tt3991066/,"
286
","
510
",5.5,4.8
tt3993732/,"
262
","
962
",5.3,4.7
tt3993894/,"
1,419
","
3,031
",6.4,6.2
tt3994676/,"
12
","
144
",5.4,5.7
tt3995140/,"
41
","
42
",3.4,3.3
tt3995348/,"
129
","
720
",6.9,6.5
tt3995416/,"
30
","
605
",6.3,6.7
tt3996396/,"
436
","
691
",8.0,7.4
tt4000870/,"
699
","
1,061
",5.6,5.3
tt4000936/,"
44
","
225
",5.8,5.2
tt4002200/,"
9
","
369
",4.7,5.3
tt4002772/,"
294
","
345
",6.8,5.8
tt4002892/,"
10
","
180
",5.7,7.1
tt4003070/,"
320
","
1,239
",8.1,7.7
tt4003440/,"
6,077
","
29,948
",6.7,6.7
tt4003648/,"
8
","
133
",9.7,7.6
tt4004084/,"
115
","
164
",4.9,4.2
tt4005402/,"
3,910
","
23,410
",6.9,7.0
tt4006044/,"
5
","
137
",3.7,6.1
tt4006302/,"
1,442
","
3,337
",6.2,5.9
tt4006906/,"
8
","
128
",5.3,5.0
tt4007016/,"
177
","
250
",4.9,5.6
tt4007068/,"
57
","
87
",6.1,5.1
tt4007558/,"
285
","
1,744
",3.6,3.5
tt4008758/,"
101
","
2,434
",6.0,7.0
tt4009278/,"
2,509
","
5,275
",5.9,5.6
tt4010918/,"
266
","
982
",7.2,7.0
tt4011466/,"
10
","
55
",7.8,5.2
tt4012432/,"
9
","
101
",6.3,6.4
tt4015478/,"
7
","
150
",6.2,4.9
tt4015500/,"
2,247
","
7,822
",7.4,7.2
tt4015930/,"
53
","
85
",4.3,4.0
tt4016662/,"
11
","
54
",5.6,5.7
tt4016994/,"
93
","
1,395
",7.0,7.4
tt4017558/,"
52
","
22
",4.0,4.3
tt4018492/,"
46
","
343
",5.0,5.9
tt4019142/,"
16
","
170
",5.4,6.9
tt4020230/,"
14
","
277
",6.4,5.7
tt4020312/,"
105
","
319
",2.8,3.3
tt4021084/,"
31
","
353
",6.6,6.6
tt4022440/,"
25
","
435
",5.7,6.2
tt4023852/,"
70
","
413
",4.3,4.1
tt4024210/,"
41
","
310
",5.0,5.6
tt4024546/,"
40
","
873
",5.0,5.5
tt4024944/,"
82
","
712
",5.7,6.1
tt4025194/,"
29
","
402
",5.7,5.9
tt4025514/,"
850
","
10,627
",7.2,7.4
tt4025594/,"
114
","
263
",4.2,3.9
tt4026044/,"
21
","
180
",6.3,6.1
tt4026600/,"
45
","
217
",3.4,2.7
tt4026642/,"
53
","
271
",7.3,6.9
tt4027270/,"
86
","
516
",5.8,5.9
tt4029356/,"
128
","
464
",5.9,6.0
tt4032428/,"
13
","
263
",5.9,4.1
tt4032450/,"
15
","
258
",5.5,5.2
tt4032496/,"
6
","
98
",6.2,6.5
tt4034452/,"
1,081
","
3,382
",6.6,6.4
tt4034844/,"
8
","
42
",6.2,4.4
tt4035268/,"
261
","
1,010
",6.0,5.7
tt4035304/,"
13
","
125
",6.2,5.6
tt4037876/,"
15
","
156
",6.7,6.7
tt4038108/,"
53
","
248
",5.9,6.2
tt4038414/,"
91
","
40
",6.6,6.3
tt4038670/,"
24
","
398
",5.2,5.4
tt4040042/,"
54
","
394
",5.6,5.4
tt4040072/,"
730
","
730
",6.0,5.2
tt4040888/,"
27
","
340
",6.5,7.2
tt4042814/,"
14
","
328
",6.1,6.5
tt4042818/,"
572
","
2,960
",5.8,6.1
tt4044464/,"
362
","
570
",5.1,4.9
tt4045384/,"
53
","
63
",4.4,4.0
tt4045732/,"
47
","
77
",5.0,4.8
tt4046784/,"
20,203
","
95,219
",6.3,6.2
tt4047104/,"
62
","
553
",7.1,7.5
tt4048050/,"
455
","
1,938
",6.6,6.8
tt4048168/,"
312
","
249
",6.3,6.2
tt4048668/,"
969
","
1,638
",6.3,5.8
tt4050240/,"
6
","
152
",4.7,5.6
tt4050596/,"
45
","
234
",4.2,3.9
tt4052050/,"
1,509
","
2,973
",5.3,5.1
tt4052400/,"
58
","
36
",3.6,3.6
tt4056738/,"
1,976
","
1,715
",6.2,5.5
tt4057146/,"
155
","
193
",6.2,4.7
tt4057376/,"
648
","
1,745
",7.4,6.6
tt4057916/,"
49
","
244
",5.2,4.2
tt4058210/,"
91
","
845
",6.3,6.3
tt4058218/,"
59
","
518
",6.0,5.7
tt4058500/,"
106
","
2,073
",6.7,6.7
tt4059112/,"
38
","
62
",4.1,4.1
tt4059516/,"
13
","
232
",2.2,3.7
tt4059636/,"
15
","
243
",6.4,6.3
tt4060006/,"
57
","
395
",6.1,5.8
tt4061010/,"
1,720
","
4,102
",5.5,5.2
tt4061360/,"
19
","
58
",6.0,6.2
tt4061876/,"
34
","
116
",7.2,6.4
tt4062208/,"
35
","
338
",6.1,6.7
tt4062536/,"
19,202
","
48,011
",7.3,6.8
tt4063438/,"
14
","
157
",6.1,6.5
tt4064498/,"
41
","
321
",6.2,6.2
tt4065340/,"
296
","
549
",4.4,4.0
tt4068576/,"
3,942
","
11,147
",7.3,7.3
tt4069316/,"
6
","
132
",4.5,4.7
tt4071498/,"
355
","
194
",6.3,6.4
tt4072352/,"
79
","
481
",7.6,7.3
tt4073166/,"
12
","
267
",5.3,6.4
tt4073790/,"
3,354
","
11,788
",5.7,5.6
tt4073868/,"
18
","
243
",6.7,6.7
tt4073890/,"
517
","
1,328
",2.7,2.8
tt4074652/,"
34
","
240
",7.0,6.4
tt4074958/,"
66
","
226
",5.5,5.1
tt4075322/,"
113
","
415
",4.6,4.3
tt4075488/,"
11
","
252
",6.0,6.3
tt4075520/,"
21
","
825
",5.6,6.4
tt4076164/,"
32
","
304
",4.7,4.7
tt4076760/,"
923
","
2,037
",4.7,4.4
tt4076766/,"
10
","
52
",3.3,5.3
tt4076824/,"
139
","
82
",3.6,3.1
tt4076916/,"
95
","
88
",5.3,5.0
tt4076926/,"
743
","
449
",4.7,4.2
